request_key,request_id,property_key,request_type_key,category,subcategory,owning_team,request_date,resolved_date,created_hour_ist,day_part_ist,priority,status,channel,sla_minutes,resolution_minutes,first_response_minutes,is_sla_breached,reopened_count,csat_score
602,SR0000608,1,6,Maintenance,Wi-Fi down,maintenance,2026-01-18,2026-01-18,19,evening,P1,closed,front_desk,60,66,14.0,True,0,
603,SR0000609,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-01-20,2026-01-20,16,afternoon,P3,closed,whatsapp,45,43,3.0,False,0,5.0
604,SR0000610,1,1,Housekeeping,Room not cleaned,housekeeping,2026-01-23,2026-01-23,5,overnight,P2,closed,phone,60,55,21.0,False,0,5.0
605,SR0000611,1,6,Maintenance,Wi-Fi down,maintenance,2026-01-27,2026-01-27,11,morning,P1,closed,app,60,24,3.0,False,0,5.0
606,SR0000612,1,5,Maintenance,Hot water,maintenance,2026-01-29,2026-01-29,17,afternoon,P1,closed,phone,90,70,22.0,False,0,
607,SR0000613,1,3,Housekeeping,Late checkout clean,housekeeping,2026-02-13,2026-02-13,17,afternoon,P2,closed,whatsapp,90,6,2.0,False,0,4.0
608,SR0000614,1,5,Maintenance,Hot water,maintenance,2026-02-15,2026-02-15,11,morning,P1,closed,app,90,7,1.0,False,0,
609,SR0000615,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-02-22,2026-02-22,4,overnight,P3,closed,whatsapp,45,22,5.0,False,0,
610,SR0000616,1,4,Maintenance,AC not cooling,maintenance,2026-03-09,2026-03-09,16,afternoon,P1,closed,app,120,28,3.0,False,0,
611,SR0000617,1,4,Maintenance,AC not cooling,maintenance,2026-03-18,2026-03-18,17,afternoon,P1,closed,front_desk,120,70,12.0,False,0,
612,SR0000618,1,9,Front Desk,Key/access issue,front_office,2026-04-01,2026-04-01,16,afternoon,P1,closed,whatsapp,30,13,3.0,False,0,
613,SR0000619,1,8,Front Desk,Late check-in,front_office,2026-04-04,2026-04-04,11,morning,P2,closed,phone,30,12,4.0,False,0,
614,SR0000620,1,7,Maintenance,Plumbing,maintenance,2026-04-13,2026-04-13,6,morning,P2,closed,whatsapp,180,52,4.0,False,0,4.0
615,SR0000621,1,4,Maintenance,AC not cooling,maintenance,2026-04-20,2026-04-20,15,afternoon,P1,closed,whatsapp,120,41,11.0,False,0,
616,SR0000622,1,5,Maintenance,Hot water,maintenance,2026-04-27,2026-04-27,10,morning,P1,closed,whatsapp,90,7,1.0,False,0,5.0
617,SR0000623,1,9,Front Desk,Key/access issue,front_office,2026-04-30,2026-04-30,18,evening,P1,closed,front_desk,30,24,8.0,False,0,
618,SR0000624,1,7,Maintenance,Plumbing,maintenance,2026-05-04,2026-05-04,16,afternoon,P2,closed,whatsapp,180,143,51.0,False,0,5.0
619,SR0000625,1,7,Maintenance,Plumbing,maintenance,2026-05-21,2026-05-21,16,afternoon,P2,closed,phone,180,149,37.0,False,0,
620,SR0000626,1,5,Maintenance,Hot water,maintenance,2026-05-23,2026-05-23,18,evening,P1,closed,whatsapp,90,18,4.0,False,0,4.0
621,SR0000627,1,6,Maintenance,Wi-Fi down,maintenance,2026-06-24,2026-06-24,11,morning,P1,closed,whatsapp,60,35,13.0,False,1,
622,SR0000628,1,1,Housekeeping,Room not cleaned,housekeeping,2026-07-08,2026-07-08,17,afternoon,P2,closed,front_desk,60,69,6.0,True,0,
623,SR0000629,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-07-12,2026-07-12,17,afternoon,P3,closed,phone,45,21,5.0,False,0,
624,SR0000630,1,7,Maintenance,Plumbing,maintenance,2026-07-20,2026-07-20,20,evening,P2,closed,phone,180,43,4.0,False,0,
625,SR0000631,1,7,Maintenance,Plumbing,maintenance,2026-07-21,2026-07-21,11,morning,P2,closed,phone,180,81,9.0,False,0,5.0
626,SR0000632,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-08-06,2026-08-06,18,evening,P3,closed,front_desk,45,12,2.0,False,0,
627,SR0000633,1,4,Maintenance,AC not cooling,maintenance,2025-02-03,2025-02-03,18,evening,P1,closed,front_desk,120,30,11.0,False,0,
628,SR0000634,1,10,Billing,Incorrect folio,front_office,2025-02-08,2025-02-08,15,afternoon,P2,closed,front_desk,240,46,7.0,False,0,
629,SR0000635,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-02-11,2025-02-11,12,afternoon,P3,closed,app,45,69,10.0,True,0,
630,SR0000636,1,5,Maintenance,Hot water,maintenance,2025-03-09,2025-03-09,6,morning,P1,closed,app,90,75,23.0,False,0,
631,SR0000637,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-04-05,2025-04-05,12,afternoon,P3,closed,whatsapp,45,33,2.0,False,0,
632,SR0000638,1,8,Front Desk,Late check-in,front_office,2025-04-22,2025-04-22,10,morning,P2,closed,phone,30,11,2.0,False,0,
633,SR0000639,1,9,Front Desk,Key/access issue,front_office,2025-04-28,2025-04-28,12,afternoon,P1,closed,front_desk,30,10,2.0,False,0,
634,SR0000640,1,4,Maintenance,AC not cooling,maintenance,2025-05-28,2025-05-28,11,morning,P1,closed,front_desk,120,29,5.0,False,0,4.0
635,SR0000641,1,7,Maintenance,Plumbing,maintenance,2025-06-10,2025-06-10,11,morning,P2,closed,whatsapp,180,220,40.0,True,0,
636,SR0000642,1,4,Maintenance,AC not cooling,maintenance,2025-06-12,2025-06-12,11,morning,P1,closed,whatsapp,120,75,24.0,False,0,
637,SR0000643,1,4,Maintenance,AC not cooling,maintenance,2025-07-13,2025-07-13,17,afternoon,P1,closed,email,120,165,26.0,True,0,
638,SR0000644,1,5,Maintenance,Hot water,maintenance,2025-07-26,2025-07-26,16,afternoon,P1,closed,whatsapp,90,102,24.0,True,0,
639,SR0000645,1,6,Maintenance,Wi-Fi down,maintenance,2025-07-31,2025-07-31,20,evening,P1,closed,whatsapp,60,38,3.0,False,0,
640,SR0000646,1,10,Billing,Incorrect folio,front_office,2025-08-16,2025-08-16,18,evening,P2,closed,whatsapp,240,87,11.0,False,0,
641,SR0000647,1,7,Maintenance,Plumbing,maintenance,2025-08-27,2025-08-27,13,afternoon,P2,closed,phone,180,13,4.0,False,0,
642,SR0000648,1,6,Maintenance,Wi-Fi down,maintenance,2025-08-29,2025-08-29,12,afternoon,P1,closed,phone,60,33,4.0,False,0,
643,SR0000649,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-09-09,2025-09-09,20,evening,P3,closed,front_desk,45,97,24.0,True,0,3.0
644,SR0000650,1,4,Maintenance,AC not cooling,maintenance,2025-09-23,2025-09-23,3,overnight,P1,closed,whatsapp,120,25,3.0,False,0,5.0
645,SR0000651,1,8,Front Desk,Late check-in,front_office,2025-10-07,2025-10-07,20,evening,P2,closed,phone,30,9,1.0,False,0,
646,SR0000652,1,6,Maintenance,Wi-Fi down,maintenance,2025-10-16,2025-10-16,13,afternoon,P1,closed,whatsapp,60,63,11.0,True,0,
647,SR0000653,1,10,Billing,Incorrect folio,front_office,2025-11-02,2025-11-02,8,morning,P2,closed,whatsapp,240,191,40.0,False,0,5.0
648,SR0000655,1,4,Maintenance,AC not cooling,maintenance,2025-12-06,2025-12-06,11,morning,P1,closed,phone,120,68,13.0,False,0,5.0
649,SR0000656,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-15,2025-12-15,12,afternoon,P3,closed,whatsapp,45,11,1.0,False,0,
650,SR0000657,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-22,2025-12-22,23,evening,P3,closed,whatsapp,45,32,10.0,False,0,5.0
651,SR0000658,1,3,Housekeeping,Late checkout clean,housekeeping,2026-01-07,2026-01-07,12,afternoon,P2,closed,phone,90,13,1.0,False,0,5.0
652,SR0000659,1,9,Front Desk,Key/access issue,front_office,2026-01-25,2026-01-25,11,morning,P1,closed,whatsapp,30,28,9.0,False,0,
653,SR0000660,1,9,Front Desk,Key/access issue,front_office,2026-01-29,2026-01-29,12,afternoon,P1,closed,whatsapp,30,8,1.0,False,0,
654,SR0000661,1,9,Front Desk,Key/access issue,front_office,2026-01-30,2026-01-30,20,evening,P1,closed,whatsapp,30,7,2.0,False,0,
655,SR0000662,1,6,Maintenance,Wi-Fi down,maintenance,2026-01-31,2026-01-31,16,afternoon,P1,closed,front_desk,60,51,8.0,False,0,4.0
656,SR0000663,1,3,Housekeeping,Late checkout clean,housekeeping,2026-02-28,2026-03-01,23,evening,P2,closed,app,90,50,9.0,False,0,
657,SR0000664,1,6,Maintenance,Wi-Fi down,maintenance,2026-03-09,2026-03-09,15,afternoon,P1,closed,whatsapp,60,66,11.0,True,0,
658,SR0000665,1,6,Maintenance,Wi-Fi down,maintenance,2026-03-12,2026-03-12,18,evening,P1,closed,whatsapp,60,30,2.0,False,1,
659,SR0000666,1,7,Maintenance,Plumbing,maintenance,2026-03-14,2026-03-14,21,evening,P2,closed,phone,180,66,12.0,False,0,
660,SR0000667,1,10,Billing,Incorrect folio,front_office,2026-03-19,2026-03-19,17,afternoon,P2,closed,whatsapp,240,48,8.0,False,0,
661,SR0000668,1,7,Maintenance,Plumbing,maintenance,2026-04-01,2026-04-01,15,afternoon,P2,closed,phone,180,207,22.0,True,0,
662,SR0000669,1,10,Billing,Incorrect folio,front_office,2026-04-06,2026-04-06,11,morning,P2,closed,whatsapp,240,81,17.0,False,0,5.0
663,SR0000670,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-04-07,2026-04-07,8,morning,P3,closed,front_desk,45,53,13.0,True,0,
664,SR0000671,1,9,Front Desk,Key/access issue,front_office,2026-04-17,2026-04-17,17,afternoon,P1,closed,whatsapp,30,27,6.0,False,0,5.0
665,SR0000672,1,3,Housekeeping,Late checkout clean,housekeeping,2026-04-21,2026-04-21,14,afternoon,P2,closed,phone,90,7,1.0,False,0,
666,SR0000673,1,10,Billing,Incorrect folio,front_office,2026-04-22,2026-04-22,18,evening,P2,closed,app,240,98,22.0,False,0,
667,SR0000674,1,6,Maintenance,Wi-Fi down,maintenance,2026-04-28,2026-04-28,15,afternoon,P1,closed,whatsapp,60,10,3.0,False,0,
668,SR0000675,1,1,Housekeeping,Room not cleaned,housekeeping,2026-04-29,2026-04-29,11,morning,P2,closed,whatsapp,60,33,5.0,False,0,
669,SR0000676,1,7,Maintenance,Plumbing,maintenance,2026-05-03,2026-05-03,9,morning,P2,closed,front_desk,180,101,30.0,False,0,4.0
670,SR0000677,1,3,Housekeeping,Late checkout clean,housekeeping,2026-05-06,2026-05-07,23,evening,P2,closed,whatsapp,90,18,4.0,False,0,
671,SR0000678,1,10,Billing,Incorrect folio,front_office,2026-05-22,2026-05-22,15,afternoon,P2,closed,phone,240,52,9.0,False,0,4.0
672,SR0000679,1,2,Housekeeping,Extra towels/linen,housekeeping,2026-06-13,2026-06-13,9,morning,P3,closed,email,45,10,1.0,False,0,5.0
673,SR0000680,1,5,Maintenance,Hot water,maintenance,2026-06-17,2026-06-17,13,afternoon,P1,closed,front_desk,90,70,18.0,False,0,
674,SR0000681,1,10,Billing,Incorrect folio,front_office,2026-06-18,2026-06-18,17,afternoon,P2,closed,app,240,189,55.0,False,0,5.0
675,SR0000682,1,6,Maintenance,Wi-Fi down,maintenance,2026-06-25,2026-06-25,7,morning,P1,closed,front_desk,60,19,1.0,False,0,
676,SR0000683,1,8,Front Desk,Late check-in,front_office,2026-07-02,2026-07-02,13,afternoon,P2,closed,app,30,13,4.0,False,0,5.0
677,SR0000684,1,5,Maintenance,Hot water,maintenance,2026-07-14,2026-07-14,17,afternoon,P1,closed,front_desk,90,69,18.0,False,0,5.0
678,SR0000685,1,9,Front Desk,Key/access issue,front_office,2026-07-28,2026-07-28,13,afternoon,P1,closed,front_desk,30,10,2.0,False,0,5.0
679,SR0000686,1,1,Housekeeping,Room not cleaned,housekeeping,2026-07-29,2026-07-29,22,evening,P2,closed,phone,60,23,4.0,False,0,5.0
680,SR0000687,1,10,Billing,Incorrect folio,front_office,2025-02-11,2025-02-11,12,afternoon,P2,closed,whatsapp,240,237,87.0,False,1,4.0
681,SR0000688,1,10,Billing,Incorrect folio,front_office,2025-02-26,2025-02-26,9,morning,P2,closed,app,240,254,25.0,True,0,
682,SR0000689,1,8,Front Desk,Late check-in,front_office,2025-03-24,2025-03-24,12,afternoon,P2,closed,phone,30,50,12.0,True,0,2.0
683,SR0000690,1,3,Housekeeping,Late checkout clean,housekeeping,2025-03-25,2025-03-25,12,afternoon,P2,closed,whatsapp,90,41,5.0,False,0,
684,SR0000691,1,7,Maintenance,Plumbing,maintenance,2025-04-10,2025-04-10,10,morning,P2,closed,front_desk,180,100,20.0,False,0,4.0
685,SR0000692,1,5,Maintenance,Hot water,maintenance,2025-04-15,2025-04-15,15,afternoon,P1,closed,phone,90,25,2.0,False,0,
686,SR0000693,1,1,Housekeeping,Room not cleaned,housekeeping,2025-04-20,2025-04-20,21,evening,P2,closed,whatsapp,60,33,7.0,False,0,
687,SR0000694,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-04-22,2025-04-22,15,afternoon,P3,closed,front_desk,45,35,11.0,False,0,
688,SR0000695,1,6,Maintenance,Wi-Fi down,maintenance,2025-05-01,2025-05-01,4,overnight,P1,closed,whatsapp,60,13,1.0,False,0,
689,SR0000696,1,4,Maintenance,AC not cooling,maintenance,2025-05-11,2025-05-11,9,morning,P1,closed,app,120,119,32.0,False,0,4.0
690,SR0000697,1,7,Maintenance,Plumbing,maintenance,2025-05-14,2025-05-14,16,afternoon,P2,closed,whatsapp,180,109,15.0,False,0,5.0
691,SR0000698,1,9,Front Desk,Key/access issue,front_office,2025-05-27,2025-05-27,22,evening,P1,closed,whatsapp,30,18,6.0,False,0,
692,SR0000699,1,10,Billing,Incorrect folio,front_office,2025-06-30,2025-06-30,20,evening,P2,closed,app,240,113,9.0,False,0,4.0
693,SR0000700,1,10,Billing,Incorrect folio,front_office,2025-07-03,2025-07-03,20,evening,P2,closed,phone,240,27,5.0,False,0,
694,SR0000701,1,3,Housekeeping,Late checkout clean,housekeeping,2025-07-11,2025-07-11,15,afternoon,P2,closed,whatsapp,90,43,4.0,False,0,
695,SR0000702,1,8,Front Desk,Late check-in,front_office,2025-07-17,2025-07-17,9,morning,P2,closed,whatsapp,30,5,1.0,False,0,4.0
696,SR0000703,1,4,Maintenance,AC not cooling,maintenance,2025-07-29,2025-07-29,15,afternoon,P1,closed,front_desk,120,25,2.0,False,0,
697,SR0000704,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-07-31,2025-07-31,5,overnight,P3,closed,app,45,58,22.0,True,0,3.0
698,SR0000705,1,10,Billing,Incorrect folio,front_office,2025-08-04,2025-08-04,14,afternoon,P2,closed,whatsapp,240,117,15.0,False,0,5.0
699,SR0000706,1,8,Front Desk,Late check-in,front_office,2025-08-07,2025-08-07,17,afternoon,P2,closed,email,30,4,1.0,False,0,
700,SR0000707,1,10,Billing,Incorrect folio,front_office,2025-08-08,2025-08-08,11,morning,P2,closed,whatsapp,240,192,34.0,False,0,4.0
701,SR0000708,1,8,Front Desk,Late check-in,front_office,2025-08-15,2025-08-15,11,morning,P2,closed,whatsapp,30,4,1.0,False,0,
702,SR0000709,1,7,Maintenance,Plumbing,maintenance,2025-08-31,2025-08-31,14,afternoon,P2,closed,whatsapp,180,49,4.0,False,0,
703,SR0000710,1,7,Maintenance,Plumbing,maintenance,2025-09-09,2025-09-09,19,evening,P2,closed,phone,180,60,19.0,False,0,4.0
704,SR0000711,1,4,Maintenance,AC not cooling,maintenance,2025-09-27,2025-09-27,15,afternoon,P1,closed,front_desk,120,35,9.0,False,0,5.0
705,SR0000712,1,4,Maintenance,AC not cooling,maintenance,2025-10-01,2025-10-01,15,afternoon,P1,closed,app,120,90,12.0,False,0,
706,SR0000713,1,5,Maintenance,Hot water,maintenance,2025-10-06,2025-10-06,9,morning,P1,closed,email,90,13,1.0,False,1,
707,SR0000714,1,6,Maintenance,Wi-Fi down,maintenance,2025-10-10,2025-10-10,13,afternoon,P1,closed,phone,60,39,7.0,False,0,
708,SR0000715,1,5,Maintenance,Hot water,maintenance,2025-10-30,2025-10-30,17,afternoon,P1,closed,phone,90,55,21.0,False,0,4.0
709,SR0000716,1,10,Billing,Incorrect folio,front_office,2025-11-14,2025-11-14,15,afternoon,P2,closed,front_desk,240,126,32.0,False,0,
710,SR0000717,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-12-04,2025-12-04,19,evening,P3,closed,whatsapp,45,102,18.0,True,0,
711,SR0000718,1,9,Front Desk,Key/access issue,front_office,2025-12-18,2025-12-18,21,evening,P1,closed,whatsapp,30,4,1.0,False,0,
712,SR0000719,1,9,Front Desk,Key/access issue,front_office,2025-12-30,2025-12-30,12,afternoon,P1,closed,whatsapp,30,7,1.0,False,0,
713,SR0000720,1,7,Maintenance,Plumbing,maintenance,2026-01-12,2026-01-12,17,afternoon,P2,closed,whatsapp,180,84,24.0,False,0,
714,SR0000721,1,6,Maintenance,Wi-Fi down,maintenance,2026-01-20,2026-01-20,16,afternoon,P1,closed,front_desk,60,35,3.0,False,0,3.0
715,SR0000722,1,7,Maintenance,Plumbing,maintenance,2026-01-26,2026-01-26,5,overnight,P2,closed,email,180,86,33.0,False,0,4.0
716,SR0000723,1,9,Front Desk,Key/access issue,front_office,2026-01-28,2026-01-28,23,evening,P1,closed,whatsapp,30,15,3.0,False,0,5.0
717,SR0000724,1,5,Maintenance,Hot water,maintenance,2026-02-04,2026-02-04,19,evening,P1,closed,phone,90,37,5.0,False,0,
718,SR0000725,1,8,Front Desk,Late check-in,front_office,2026-02-07,2026-02-07,16,afternoon,P2,closed,whatsapp,30,24,5.0,False,0,
719,SR0000726,1,9,Front Desk,Key/access issue,front_office,2026-02-13,2026-02-13,11,morning,P1,closed,app,30,34,11.0,True,0,
720,SR0000727,1,10,Billing,Incorrect folio,front_office,2026-02-19,2026-02-19,17,afternoon,P2,closed,app,240,59,5.0,False,0,
721,SR0000728,1,4,Maintenance,AC not cooling,maintenance,2026-02-20,2026-02-20,12,afternoon,P1,closed,whatsapp,120,20,6.0,False,0,
722,SR0000729,1,10,Billing,Incorrect folio,front_office,2026-02-24,2026-02-24,20,evening,P2,closed,front_desk,240,60,21.0,False,0,
723,SR0000730,1,3,Housekeeping,Late checkout clean,housekeeping,2026-03-10,2026-03-10,11,morning,P2,closed,front_desk,90,40,11.0,False,0,
724,SR0000731,1,6,Maintenance,Wi-Fi down,maintenance,2026-03-14,2026-03-14,14,afternoon,P1,closed,app,60,20,3.0,False,0,
725,SR0000732,1,5,Maintenance,Hot water,maintenance,2026-03-19,2026-03-19,17,afternoon,P1,closed,whatsapp,90,49,15.0,False,0,
726,SR0000733,1,5,Maintenance,Hot water,maintenance,2026-03-26,2026-03-26,17,afternoon,P1,closed,front_desk,90,132,15.0,True,0,
727,SR0000734,1,6,Maintenance,Wi-Fi down,maintenance,2026-03-30,2026-03-30,21,evening,P1,closed,front_desk,60,24,8.0,False,0,
728,SR0000735,1,10,Billing,Incorrect folio,front_office,2026-04-08,2026-04-08,17,afternoon,P2,closed,whatsapp,240,76,24.0,False,0,5.0
729,SR0000736,1,5,Maintenance,Hot water,maintenance,2026-04-10,2026-04-10,11,morning,P1,closed,front_desk,90,12,4.0,False,0,
730,SR0000737,1,7,Maintenance,Plumbing,maintenance,2026-05-05,2026-05-05,20,evening,P2,closed,front_desk,180,186,46.0,True,0,
731,SR0000738,1,5,Maintenance,Hot water,maintenance,2026-05-21,2026-05-21,12,afternoon,P1,closed,front_desk,90,51,14.0,False,0,2.0
732,SR0000739,1,9,Front Desk,Key/access issue,front_office,2026-05-24,2026-05-24,14,afternoon,P1,closed,whatsapp,30,32,5.0,True,0,
733,SR0000740,1,8,Front Desk,Late check-in,front_office,2026-06-11,2026-06-11,15,afternoon,P2,closed,front_desk,30,19,4.0,False,0,5.0
734,SR0000741,1,5,Maintenance,Hot water,maintenance,2026-07-06,2026-07-06,18,evening,P1,closed,phone,90,137,32.0,True,0,
735,SR0000742,1,3,Housekeeping,Late checkout clean,housekeeping,2026-07-15,2026-07-15,8,morning,P2,closed,whatsapp,90,32,8.0,False,0,4.0
736,SR0000743,1,3,Housekeeping,Late checkout clean,housekeeping,2026-07-16,2026-07-16,15,afternoon,P2,closed,whatsapp,90,82,12.0,False,0,5.0
737,SR0000744,1,4,Maintenance,AC not cooling,maintenance,2026-07-22,2026-07-22,8,morning,P1,closed,front_desk,120,94,15.0,False,0,
738,SR0000745,1,8,Front Desk,Late check-in,front_office,2026-07-24,2026-07-24,17,afternoon,P2,closed,phone,30,17,6.0,False,0,5.0
739,SR0000746,1,3,Housekeeping,Late checkout clean,housekeeping,2026-08-03,2026-08-03,7,morning,P2,closed,front_desk,90,40,12.0,False,0,5.0
740,SR0000747,1,6,Maintenance,Wi-Fi down,maintenance,2026-08-06,2026-08-06,9,morning,P1,closed,front_desk,60,18,2.0,False,0,
741,SR0000748,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-02-02,2025-02-02,16,afternoon,P3,closed,whatsapp,45,84,29.0,True,0,
742,SR0000749,1,1,Housekeeping,Room not cleaned,housekeeping,2025-02-04,2025-02-04,14,afternoon,P2,closed,whatsapp,60,30,7.0,False,0,4.0
743,SR0000750,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-02-11,2025-02-11,11,morning,P3,closed,whatsapp,45,4,1.0,False,0,
744,SR0000751,1,10,Billing,Incorrect folio,front_office,2025-02-15,2025-02-15,19,evening,P2,closed,phone,240,55,8.0,False,0,
745,SR0000752,1,10,Billing,Incorrect folio,front_office,2025-03-13,2025-03-13,20,evening,P2,closed,app,240,63,11.0,False,0,5.0
746,SR0000753,1,3,Housekeeping,Late checkout clean,housekeeping,2025-03-24,2025-03-24,9,morning,P2,closed,app,90,16,5.0,False,0,
747,SR0000754,1,6,Maintenance,Wi-Fi down,maintenance,2025-04-07,2025-04-07,19,evening,P1,closed,front_desk,60,16,1.0,False,0,4.0
748,SR0000755,1,7,Maintenance,Plumbing,maintenance,2025-05-06,2025-05-06,10,morning,P2,closed,whatsapp,180,98,16.0,False,0,
749,SR0000756,1,1,Housekeeping,Room not cleaned,housekeeping,2025-05-17,2025-05-17,18,evening,P2,closed,whatsapp,60,43,9.0,False,0,5.0
750,SR0000757,1,4,Maintenance,AC not cooling,maintenance,2025-05-26,2025-05-26,15,afternoon,P1,closed,whatsapp,120,9,1.0,False,0,
751,SR0000758,1,10,Billing,Incorrect folio,front_office,2025-05-28,2025-05-28,14,afternoon,P2,closed,front_desk,240,118,26.0,False,1,
752,SR0000759,1,5,Maintenance,Hot water,maintenance,2025-06-04,2025-06-04,14,afternoon,P1,closed,whatsapp,90,123,30.0,True,0,2.0
753,SR0000760,1,6,Maintenance,Wi-Fi down,maintenance,2025-06-26,2025-06-26,18,evening,P1,closed,app,60,90,29.0,True,0,
754,SR0000761,1,6,Maintenance,Wi-Fi down,maintenance,2025-07-29,2025-07-29,5,overnight,P1,closed,front_desk,60,47,12.0,False,0,
755,SR0000762,1,1,Housekeeping,Room not cleaned,housekeeping,2025-08-14,2025-08-14,15,afternoon,P2,closed,front_desk,60,7,1.0,False,0,
756,SR0000763,1,9,Front Desk,Key/access issue,front_office,2025-08-15,2025-08-15,12,afternoon,P1,closed,front_desk,30,4,1.0,False,0,
757,SR0000764,1,7,Maintenance,Plumbing,maintenance,2025-08-16,2025-08-16,15,afternoon,P2,closed,phone,180,72,15.0,False,0,
758,SR0000765,1,7,Maintenance,Plumbing,maintenance,2025-09-05,2025-09-05,18,evening,P2,closed,whatsapp,180,124,45.0,False,0,
759,SR0000766,1,5,Maintenance,Hot water,maintenance,2025-09-18,2025-09-18,13,afternoon,P1,closed,whatsapp,90,23,6.0,False,0,
760,SR0000767,1,2,Housekeeping,Extra towels/linen,housekeeping,2025-10-04,2025-10-04,12,afternoon,P3,closed,front_desk,45,6,1.0,False,0,
761,SR0000768,1,10,Billing,Incorrect folio,front_office,2025-10-26,2025-10-26,13,afternoon,P2,closed,whatsapp,240,127,21.0,False,0,
762,SR0000769,1,3,Housekeeping,Late checkout clean,housekeeping,2025-11-08,2025-11-08,10,morning,P2,closed,whatsapp,90,78,14.0,False,0,
763,SR0000770,1,8,Front Desk,Late check-in,front_office,2025-11-13,2025-11-13,11,morning,P2,closed,app,30,12,3.0,False,0,4.0
764,SR0000771,1,7,Maintenance,Plumbing,maintenance,2025-11-14,2025-11-14,19,evening,P2,closed,front_desk,180,15,4.0,False,0,
