property_key,property_code,stay_date,date_key,year_month,day_name,is_weekend,rooms_available,rooms_out_of_order,unit_nights_physical,rooms_sold,rooms_sold_microstay,room_revenue_net_inr,gst_inr,room_revenue_gross_inr,commission_inr,net_after_commission_inr,occupancy_pct,occupancy_pct_benchmark,occupancy_ooo_gap_pp,adr_inr,adr_excl_microstay_inr,revpar_inr
2,BLR-KOR,2026-07-01,20260701,2026-07,Wednesday,False,12,2,14,12,0,56029.57,3802.98,59832.55,778.57,55251.00,100.00,85.71,14.29,4669.13,4669.13,4669.13
1,BLR-BTM,2026-05-26,20260526,2026-05,Tuesday,False,16,0,16,11,0,49716.19,2485.81,52202.00,573.31,49142.88,68.75,68.75,0.00,4519.65,4519.65,3107.26
1,BLR-BTM,2025-05-16,20250516,2025-05,Friday,False,15,1,16,13,0,58709.23,7045.10,65754.33,3952.88,54756.35,86.67,81.25,5.42,4516.09,4516.09,3913.95
1,BLR-BTM,2025-02-20,20250220,2025-02,Thursday,False,16,0,16,13,0,55857.67,6702.93,62560.60,3633.72,52223.95,81.25,81.25,0.00,4296.74,4296.74,3491.10
2,BLR-KOR,2026-03-10,20260310,2026-03,Tuesday,False,14,0,14,13,2,56919.26,2845.97,59765.23,1242.07,55677.19,92.86,92.86,0.00,4378.40,4942.49,4065.66
1,BLR-BTM,2026-01-05,20260105,2026-01,Monday,False,15,1,16,14,0,61641.78,3082.09,64723.87,7414.86,54226.92,93.33,87.50,5.83,4402.98,4402.98,4109.45
2,BLR-KOR,2025-02-10,20250210,2025-02,Monday,False,14,0,14,8,0,38525.62,5073.96,43599.58,1482.23,37043.39,57.14,57.14,0.00,4815.70,4815.70,2751.83
1,BLR-BTM,2025-11-24,20251124,2025-11,Monday,False,14,2,16,9,0,39582.32,1979.12,41561.44,2191.83,37390.49,64.29,56.25,8.04,4398.04,4398.04,2827.31
1,BLR-BTM,2025-06-24,20250624,2025-06,Tuesday,False,16,0,16,12,0,51088.62,6130.63,57219.25,5754.90,45333.72,75.00,75.00,0.00,4257.39,4257.39,3193.04
3,BLR-HSR,2026-05-02,20260502,2026-05,Saturday,True,9,1,10,2,0,6668.66,333.44,7002.10,0.00,6668.66,22.22,20.00,2.22,3334.33,3334.33,740.96
2,BLR-KOR,2026-05-27,20260527,2026-05,Wednesday,False,14,0,14,14,1,61795.85,4110.87,65906.72,1569.89,60225.96,100.00,100.00,0.00,4413.99,4653.44,4413.99
2,BLR-KOR,2026-05-17,20260517,2026-05,Sunday,True,13,1,14,10,0,48466.44,2423.31,50889.75,5519.10,42947.34,76.92,71.43,5.49,4846.64,4846.64,3728.19
1,BLR-BTM,2025-10-16,20251016,2025-10,Thursday,False,15,1,16,12,0,54510.71,2725.53,57236.24,5163.39,49347.32,80.00,75.00,5.00,4542.56,4542.56,3634.05
1,BLR-BTM,2025-02-21,20250221,2025-02,Friday,False,15,1,16,12,0,54078.48,6489.43,60567.91,4757.88,49320.60,80.00,75.00,5.00,4506.54,4506.54,3605.23
3,BLR-HSR,2026-08-02,20260802,2026-08,Sunday,True,9,1,10,4,0,14757.16,737.86,15495.02,1288.68,13468.48,44.44,40.00,4.44,3689.29,3689.29,1639.68
1,BLR-BTM,2025-03-22,20250322,2025-03,Saturday,True,16,0,16,9,0,37745.89,4529.51,42275.40,2979.32,34766.57,56.25,56.25,0.00,4193.99,4193.99,2359.12
3,BLR-HSR,2026-03-25,20260325,2026-03,Wednesday,False,10,0,10,3,1,8244.25,412.21,8656.46,105.77,8138.48,30.00,30.00,0.00,2748.08,3681.40,824.43
1,BLR-BTM,2026-03-26,20260326,2026-03,Thursday,False,16,0,16,10,0,43174.39,2158.73,45333.12,3324.13,39850.26,62.50,62.50,0.00,4317.44,4317.44,2698.40
2,BLR-KOR,2025-04-30,20250430,2025-04,Wednesday,False,14,0,14,13,0,63263.13,7591.57,70854.70,5907.41,57355.72,92.86,92.86,0.00,4866.39,4866.39,4518.80
1,BLR-BTM,2026-07-08,20260708,2026-07,Wednesday,False,16,0,16,15,0,71296.40,4560.56,75856.96,8259.32,63037.08,93.75,93.75,0.00,4753.09,4753.09,4456.03
1,BLR-BTM,2025-02-10,20250210,2025-02,Monday,False,16,0,16,12,0,53368.69,6404.25,59772.94,2708.61,50660.08,75.00,75.00,0.00,4447.39,4447.39,3335.54
1,BLR-BTM,2025-08-02,20250802,2025-08,Saturday,True,16,0,16,12,0,52470.33,6296.44,58766.77,3685.55,48784.78,75.00,75.00,0.00,4372.53,4372.53,3279.40
1,BLR-BTM,2026-06-13,20260613,2026-06,Saturday,True,15,1,16,15,1,65792.64,3289.62,69082.26,2608.13,63184.51,100.00,93.75,6.25,4386.18,4642.03,4386.18
1,BLR-BTM,2025-09-03,20250903,2025-09,Wednesday,False,16,0,16,13,1,53779.81,6453.58,60233.39,4880.77,48899.04,81.25,81.25,0.00,4136.91,4380.89,3361.24
1,BLR-BTM,2025-02-27,20250227,2025-02,Thursday,False,15,1,16,11,2,43894.07,5267.28,49161.35,2391.51,41502.56,73.33,68.75,4.58,3990.37,4531.72,2926.27
3,BLR-HSR,2026-07-20,20260720,2026-07,Monday,False,10,0,10,8,1,28718.72,1435.93,30154.65,2453.83,26264.89,80.00,80.00,0.00,3589.84,3969.65,2871.87
2,BLR-KOR,2025-02-20,20250220,2025-02,Thursday,False,14,0,14,11,1,50260.66,6525.17,56785.83,5570.41,44690.25,78.57,78.57,0.00,4569.15,4904.45,3590.05
2,BLR-KOR,2025-02-17,20250217,2025-02,Monday,False,14,0,14,11,0,49801.63,5976.20,55777.83,1188.36,48613.27,78.57,78.57,0.00,4527.42,4527.42,3557.26
2,BLR-KOR,2026-04-28,20260428,2026-04,Tuesday,False,14,0,14,11,1,48639.09,2431.96,51071.05,4019.74,44619.35,78.57,78.57,0.00,4421.74,4729.82,3474.22
2,BLR-KOR,2025-06-06,20250606,2025-06,Friday,False,14,0,14,11,2,44573.05,5348.75,49921.80,2027.35,42545.70,78.57,78.57,0.00,4052.10,4709.59,3183.79
1,BLR-BTM,2026-03-22,20260322,2026-03,Sunday,True,15,1,16,5,0,23131.71,1156.59,24288.30,1921.59,21210.12,33.33,31.25,2.08,4626.34,4626.34,1542.11
2,BLR-KOR,2025-10-11,20251011,2025-10,Saturday,True,14,0,14,11,0,49906.44,2495.32,52401.76,7246.48,42659.96,78.57,78.57,0.00,4536.95,4536.95,3564.75
1,BLR-BTM,2025-08-09,20250809,2025-08,Saturday,True,16,0,16,13,0,54507.64,6540.91,61048.55,6235.44,48272.20,81.25,81.25,0.00,4192.90,4192.90,3406.73
2,BLR-KOR,2026-04-05,20260405,2026-04,Sunday,True,14,0,14,13,0,60343.10,3017.16,63360.26,6672.82,53670.28,92.86,92.86,0.00,4641.78,4641.78,4310.22
2,BLR-KOR,2026-02-15,20260215,2026-02,Sunday,True,14,0,14,7,0,35995.61,1799.78,37795.39,1674.73,34320.88,50.00,50.00,0.00,5142.23,5142.23,2571.12
2,BLR-KOR,2025-05-07,20250507,2025-05,Wednesday,False,14,0,14,10,0,44014.17,5281.71,49295.88,1186.90,42827.27,71.43,71.43,0.00,4401.42,4401.42,3143.87
1,BLR-BTM,2025-04-17,20250417,2025-04,Thursday,False,15,1,16,12,0,52345.38,6281.43,58626.81,3557.00,48788.38,80.00,75.00,5.00,4362.12,4362.12,3489.69
2,BLR-KOR,2025-07-18,20250718,2025-07,Friday,False,13,1,14,13,0,61980.88,7437.70,69418.58,3052.59,58928.29,100.00,92.86,7.14,4767.76,4767.76,4767.76
1,BLR-BTM,2025-07-13,20250713,2025-07,Sunday,True,16,0,16,12,0,50441.96,6053.04,56495.00,6337.34,44104.62,75.00,75.00,0.00,4203.50,4203.50,3152.62
2,BLR-KOR,2026-08-02,20260802,2026-08,Sunday,True,12,2,14,10,0,49165.38,2458.27,51623.65,4429.08,44736.30,83.33,71.43,11.90,4916.54,4916.54,4097.12
2,BLR-KOR,2026-06-07,20260607,2026-06,Sunday,True,14,0,14,14,1,59714.36,2985.71,62700.07,1497.41,58216.95,100.00,100.00,0.00,4265.31,4513.06,4265.31
3,BLR-HSR,2026-04-13,20260413,2026-04,Monday,False,10,0,10,4,0,15668.49,783.42,16451.91,932.63,14735.86,40.00,40.00,0.00,3917.12,3917.12,1566.85
2,BLR-KOR,2025-08-08,20250808,2025-08,Friday,False,14,0,14,9,1,39614.53,4753.74,44368.27,6120.74,33493.79,64.29,64.29,0.00,4401.61,4740.47,2829.61
1,BLR-BTM,2026-05-25,20260525,2026-05,Monday,False,16,0,16,9,0,39222.72,1961.14,41183.86,0.00,39222.72,56.25,56.25,0.00,4358.08,4358.08,2451.42
2,BLR-KOR,2026-01-01,20260101,2026-01,Thursday,False,14,0,14,6,0,25448.05,1272.39,26720.44,2593.69,22854.36,42.86,42.86,0.00,4241.34,4241.34,1817.72
2,BLR-KOR,2026-07-31,20260731,2026-07,Friday,False,14,0,14,14,1,65055.95,3252.80,68308.75,5887.87,59168.08,100.00,100.00,0.00,4646.85,4907.53,4646.85
3,BLR-HSR,2026-06-26,20260626,2026-06,Friday,False,10,0,10,7,0,27345.76,1367.30,28713.06,1975.84,25369.92,70.00,70.00,0.00,3906.54,3906.54,2734.58
2,BLR-KOR,2026-02-12,20260212,2026-02,Thursday,False,14,0,14,14,2,60294.30,3014.72,63309.02,4449.30,55845.00,100.00,100.00,0.00,4306.74,4779.02,4306.74
2,BLR-KOR,2026-03-11,20260311,2026-03,Wednesday,False,14,0,14,13,0,63684.98,4186.44,67871.42,1541.35,62143.63,92.86,92.86,0.00,4898.84,4898.84,4548.93
1,BLR-BTM,2026-06-27,20260627,2026-06,Saturday,True,16,0,16,8,0,32281.72,1614.10,33895.82,785.53,31496.19,50.00,50.00,0.00,4035.22,4035.22,2017.61
1,BLR-BTM,2025-03-18,20250318,2025-03,Tuesday,False,15,1,16,13,0,55568.44,6668.22,62236.66,4065.91,51502.53,86.67,81.25,5.42,4274.50,4274.50,3704.56
3,BLR-HSR,2026-06-29,20260629,2026-06,Monday,False,10,0,10,4,0,14147.71,707.39,14855.10,620.07,13527.64,40.00,40.00,0.00,3536.93,3536.93,1414.77
1,BLR-BTM,2025-02-28,20250228,2025-02,Friday,False,16,0,16,9,0,38711.43,4645.37,43356.80,2902.03,35809.40,56.25,56.25,0.00,4301.27,4301.27,2419.46
1,BLR-BTM,2026-05-05,20260505,2026-05,Tuesday,False,16,0,16,14,2,53939.74,2696.99,56636.73,1518.91,52420.83,87.50,87.50,0.00,3852.84,4307.06,3371.23
1,BLR-BTM,2026-02-09,20260209,2026-02,Monday,False,16,0,16,10,0,44509.82,2225.49,46735.31,4281.85,40227.97,62.50,62.50,0.00,4450.98,4450.98,2781.86
1,BLR-BTM,2025-04-25,20250425,2025-04,Friday,False,16,0,16,12,0,51202.25,6144.27,57346.52,5508.85,45693.40,75.00,75.00,0.00,4266.85,4266.85,3200.14
2,BLR-KOR,2026-01-25,20260125,2026-01,Sunday,True,13,1,14,12,0,58596.67,2929.82,61526.49,3450.27,55146.40,92.31,85.71,6.59,4883.06,4883.06,4507.44
2,BLR-KOR,2025-12-23,20251223,2025-12,Tuesday,False,13,1,14,13,1,59546.84,2977.35,62524.19,5183.78,54363.06,100.00,92.86,7.14,4580.53,4842.46,4580.53
1,BLR-BTM,2026-07-07,20260707,2026-07,Tuesday,False,16,0,16,14,1,63603.75,4209.40,67813.15,5507.81,58095.94,87.50,87.50,0.00,4543.13,4814.48,3975.23
2,BLR-KOR,2025-03-15,20250315,2025-03,Saturday,True,13,1,14,10,0,42622.72,5114.72,47737.44,1856.81,40765.91,76.92,71.43,5.49,4262.27,4262.27,3278.67
1,BLR-BTM,2025-12-21,20251221,2025-12,Sunday,True,14,2,16,8,0,32630.34,1631.52,34261.86,1841.02,30789.32,57.14,50.00,7.14,4078.79,4078.79,2330.74
2,BLR-KOR,2025-09-15,20250915,2025-09,Monday,False,13,1,14,8,0,38829.29,5110.10,43939.39,3645.72,35183.57,61.54,57.14,4.40,4853.66,4853.66,2986.87
1,BLR-BTM,2026-01-10,20260110,2026-01,Saturday,True,15,1,16,13,0,54475.80,2723.80,57199.60,6887.52,47588.28,86.67,81.25,5.42,4190.45,4190.45,3631.72
1,BLR-BTM,2025-08-17,20250817,2025-08,Sunday,True,16,0,16,9,0,37942.32,4553.08,42495.40,1416.19,36526.13,56.25,56.25,0.00,4215.81,4215.81,2371.40
1,BLR-BTM,2025-09-26,20250926,2025-09,Friday,False,16,0,16,10,0,45332.76,2266.64,47599.40,4864.31,40468.45,62.50,62.50,0.00,4533.28,4533.28,2833.30
2,BLR-KOR,2026-02-01,20260201,2026-02,Sunday,True,14,0,14,10,0,50208.68,3551.36,53760.04,2786.21,47422.47,71.43,71.43,0.00,5020.87,5020.87,3586.33
2,BLR-KOR,2025-09-28,20250928,2025-09,Sunday,True,14,0,14,11,0,51338.98,2566.96,53905.94,4874.37,46464.61,78.57,78.57,0.00,4667.18,4667.18,3667.07
1,BLR-BTM,2025-04-04,20250404,2025-04,Friday,False,16,0,16,15,1,62517.73,7502.13,70019.86,6210.21,56307.52,93.75,93.75,0.00,4167.85,4374.53,3907.36
3,BLR-HSR,2026-05-09,20260509,2026-05,Saturday,True,10,0,10,5,0,16479.29,823.96,17303.25,1848.24,14631.05,50.00,50.00,0.00,3295.86,3295.86,1647.93
2,BLR-KOR,2025-12-04,20251204,2025-12,Thursday,False,14,0,14,14,1,63006.20,4126.95,67133.15,4545.22,58460.98,100.00,100.00,0.00,4500.44,4777.39,4500.44
1,BLR-BTM,2025-10-26,20251026,2025-10,Sunday,True,16,0,16,12,1,43927.94,2196.38,46124.32,2772.77,41155.17,75.00,75.00,0.00,3660.66,3892.14,2745.50
2,BLR-KOR,2025-09-25,20250925,2025-09,Thursday,False,13,1,14,10,0,47514.68,2375.75,49890.43,3123.22,44391.46,76.92,71.43,5.49,4751.47,4751.47,3654.98
2,BLR-KOR,2025-05-04,20250504,2025-05,Sunday,True,14,0,14,6,0,21610.23,2593.23,24203.46,1905.06,19705.17,42.86,42.86,0.00,3601.71,3601.71,1543.59
3,BLR-HSR,2026-05-31,20260531,2026-05,Sunday,True,10,0,10,4,0,16231.97,811.60,17043.57,553.95,15678.02,40.00,40.00,0.00,4057.99,4057.99,1623.20
2,BLR-KOR,2025-11-10,20251110,2025-11,Monday,False,14,0,14,10,0,51696.13,2584.80,54280.93,2842.22,48853.91,71.43,71.43,0.00,5169.61,5169.61,3692.58
2,BLR-KOR,2026-06-06,20260606,2026-06,Saturday,True,14,0,14,14,0,62560.24,3128.00,65688.24,2101.81,60458.43,100.00,100.00,0.00,4468.59,4468.59,4468.59
1,BLR-BTM,2026-02-03,20260203,2026-02,Tuesday,False,16,0,16,14,1,64502.13,3225.12,67727.25,4092.66,60409.47,87.50,87.50,0.00,4607.30,4888.42,4031.38
1,BLR-BTM,2025-06-29,20250629,2025-06,Sunday,True,16,0,16,10,0,42727.85,5127.34,47855.19,4489.58,38238.27,62.50,62.50,0.00,4272.79,4272.79,2670.49
2,BLR-KOR,2025-07-26,20250726,2025-07,Saturday,True,13,1,14,7,0,37563.85,4958.86,42522.71,1736.95,35826.90,53.85,50.00,3.85,5366.26,5366.26,2889.53
2,BLR-KOR,2026-03-25,20260325,2026-03,Wednesday,False,13,1,14,9,0,40163.56,2008.18,42171.74,2798.61,37364.95,69.23,64.29,4.95,4462.62,4462.62,3089.50
2,BLR-KOR,2025-07-03,20250703,2025-07,Thursday,False,14,0,14,4,1,19644.35,2812.80,22457.15,887.94,18756.41,28.57,28.57,0.00,4911.09,6207.30,1403.17
1,BLR-BTM,2025-04-21,20250421,2025-04,Monday,False,16,0,16,10,0,48153.13,5778.38,53931.51,4675.54,43477.59,62.50,62.50,0.00,4815.31,4815.31,3009.57
2,BLR-KOR,2025-11-24,20251124,2025-11,Monday,False,14,0,14,10,1,48544.07,3439.54,51983.61,4489.08,44054.99,71.43,71.43,0.00,4854.41,5274.53,3467.43
2,BLR-KOR,2025-09-26,20250926,2025-09,Friday,False,14,0,14,10,0,45520.32,2276.03,47796.35,3470.22,42050.10,71.43,71.43,0.00,4552.03,4552.03,3251.45
1,BLR-BTM,2026-06-03,20260603,2026-06,Wednesday,False,15,1,16,15,0,69594.31,3479.72,73074.03,4453.01,65141.30,100.00,93.75,6.25,4639.62,4639.62,4639.62
2,BLR-KOR,2026-04-25,20260425,2026-04,Saturday,True,14,0,14,13,0,58056.38,2902.82,60959.20,3743.90,54312.48,92.86,92.86,0.00,4465.88,4465.88,4146.88
2,BLR-KOR,2026-02-04,20260204,2026-02,Wednesday,False,14,0,14,11,2,48383.09,2419.16,50802.25,3220.39,45162.70,78.57,78.57,0.00,4398.46,5129.86,3455.94
1,BLR-BTM,2025-04-14,20250414,2025-04,Monday,False,16,0,16,12,2,45075.23,5409.03,50484.26,2753.59,42321.64,75.00,75.00,0.00,3756.27,4145.71,2817.20
2,BLR-KOR,2026-04-27,20260427,2026-04,Monday,False,14,0,14,14,1,63350.64,3167.54,66518.18,5616.45,57734.19,100.00,100.00,0.00,4525.05,4784.87,4525.05
1,BLR-BTM,2025-12-28,20251228,2025-12,Sunday,True,16,0,16,5,0,21807.31,1090.37,22897.68,1890.36,19916.95,31.25,31.25,0.00,4361.46,4361.46,1362.96
1,BLR-BTM,2026-03-03,20260303,2026-03,Tuesday,False,16,0,16,10,1,41458.53,2072.93,43531.46,3822.14,37636.39,62.50,62.50,0.00,4145.85,4448.65,2591.16
1,BLR-BTM,2025-02-01,20250201,2025-02,Saturday,True,16,0,16,5,1,18977.77,2277.34,21255.11,1804.63,17173.14,31.25,31.25,0.00,3795.55,4313.77,1186.11
2,BLR-KOR,2026-04-30,20260430,2026-04,Thursday,False,14,0,14,11,1,48158.81,2407.94,50566.75,3657.41,44501.40,78.57,78.57,0.00,4378.07,4692.62,3439.92
2,BLR-KOR,2025-04-19,20250419,2025-04,Saturday,True,14,0,14,12,0,56850.21,6822.02,63672.23,4047.45,52802.76,85.71,85.71,0.00,4737.52,4737.52,4060.73
1,BLR-BTM,2026-01-27,20260127,2026-01,Tuesday,False,16,0,16,15,0,69632.94,3481.67,73114.61,5596.42,64036.52,93.75,93.75,0.00,4642.20,4642.20,4352.06
1,BLR-BTM,2025-04-03,20250403,2025-04,Thursday,False,16,0,16,12,0,54323.25,6518.79,60842.04,4843.28,49479.97,75.00,75.00,0.00,4526.94,4526.94,3395.20
1,BLR-BTM,2025-08-03,20250803,2025-08,Sunday,True,16,0,16,9,0,41350.82,4962.10,46312.92,2855.73,38495.09,56.25,56.25,0.00,4594.54,4594.54,2584.43
2,BLR-KOR,2026-05-30,20260530,2026-05,Saturday,True,13,1,14,13,0,60250.21,4033.59,64283.80,3284.32,56965.89,100.00,92.86,7.14,4634.63,4634.63,4634.63
1,BLR-BTM,2026-04-27,20260427,2026-04,Monday,False,16,0,16,16,1,63344.25,3167.21,66511.46,4173.20,59171.05,100.00,100.00,0.00,3959.02,4095.27,3959.02
2,BLR-KOR,2026-02-21,20260221,2026-02,Saturday,True,14,0,14,13,0,65591.17,3279.57,68870.74,2511.31,63079.86,92.86,92.86,0.00,5045.47,5045.47,4685.08
1,BLR-BTM,2026-02-16,20260216,2026-02,Monday,False,16,0,16,11,0,51071.52,2553.58,53625.10,3165.71,47905.81,68.75,68.75,0.00,4642.87,4642.87,3191.97
2,BLR-KOR,2025-03-05,20250305,2025-03,Wednesday,False,14,0,14,8,0,37809.48,4988.32,42797.80,2567.61,35241.87,57.14,57.14,0.00,4726.19,4726.19,2700.68
2,BLR-KOR,2025-10-16,20251016,2025-10,Thursday,False,14,0,14,14,0,68699.61,4529.23,73228.84,5325.71,63373.90,100.00,100.00,0.00,4907.12,4907.12,4907.12
2,BLR-KOR,2025-11-18,20251118,2025-11,Tuesday,False,14,0,14,5,1,19933.15,996.65,20929.80,2619.36,17313.79,35.71,35.71,0.00,3986.63,4732.89,1423.80
1,BLR-BTM,2025-12-10,20251210,2025-12,Wednesday,False,16,0,16,16,0,71209.40,3560.48,74769.88,6207.72,65001.68,100.00,100.00,0.00,4450.59,4450.59,4450.59
1,BLR-BTM,2025-07-31,20250731,2025-07,Thursday,False,16,0,16,14,0,62726.31,7527.15,70253.46,3408.08,59318.23,87.50,87.50,0.00,4480.45,4480.45,3920.39
1,BLR-BTM,2025-03-12,20250312,2025-03,Wednesday,False,16,0,16,15,0,67543.03,8105.19,75648.22,5604.85,61938.18,93.75,93.75,0.00,4502.87,4502.87,4221.44
1,BLR-BTM,2025-02-03,20250203,2025-02,Monday,False,15,1,16,10,0,43462.62,5215.51,48678.13,4750.13,38712.49,66.67,62.50,4.17,4346.26,4346.26,2897.51
2,BLR-KOR,2026-02-07,20260207,2026-02,Saturday,True,14,0,14,9,0,39165.80,1958.30,41124.10,2309.01,36856.79,64.29,64.29,0.00,4351.76,4351.76,2797.56
1,BLR-BTM,2026-05-27,20260527,2026-05,Wednesday,False,15,1,16,10,0,47229.40,2361.47,49590.87,573.31,46656.09,66.67,62.50,4.17,4722.94,4722.94,3148.63
2,BLR-KOR,2025-11-08,20251108,2025-11,Saturday,True,14,0,14,11,1,51616.99,2580.85,54197.84,4577.73,47039.26,78.57,78.57,0.00,4692.45,5070.26,3686.93
2,BLR-KOR,2025-06-09,20250609,2025-06,Monday,False,13,1,14,8,0,42146.97,5057.63,47204.60,1066.57,41080.40,61.54,57.14,4.40,5268.37,5268.37,3242.07
1,BLR-BTM,2025-02-07,20250207,2025-02,Friday,False,15,1,16,15,0,67269.53,8072.34,75341.87,5850.48,61419.05,100.00,93.75,6.25,4484.64,4484.64,4484.64
2,BLR-KOR,2026-06-22,20260622,2026-06,Monday,False,12,2,14,9,1,41802.65,3149.17,44951.82,1119.27,40683.38,75.00,64.29,10.71,4644.74,5108.34,3483.55
2,BLR-KOR,2026-03-30,20260330,2026-03,Monday,False,14,0,14,10,0,46431.74,3321.74,49753.48,3957.04,42474.70,71.43,71.43,0.00,4643.17,4643.17,3316.55
2,BLR-KOR,2025-10-27,20251027,2025-10,Monday,False,14,0,14,9,0,39323.28,1966.17,41289.45,1792.77,37530.51,64.29,64.29,0.00,4369.25,4369.25,2808.81
1,BLR-BTM,2025-05-06,20250506,2025-05,Tuesday,False,16,0,16,6,1,24583.66,2950.04,27533.70,2114.93,22468.73,37.50,37.50,0.00,4097.28,4726.89,1536.48
1,BLR-BTM,2025-11-23,20251123,2025-11,Sunday,True,16,0,16,15,1,61306.50,3065.33,64371.83,6459.93,54846.57,93.75,93.75,0.00,4087.10,4301.66,3831.66
1,BLR-BTM,2025-09-15,20250915,2025-09,Monday,False,16,0,16,10,0,45354.54,5442.55,50797.09,2775.50,42579.04,62.50,62.50,0.00,4535.45,4535.45,2834.66
1,BLR-BTM,2026-04-17,20260417,2026-04,Friday,False,16,0,16,16,0,66000.81,3300.03,69300.84,4079.74,61921.07,100.00,100.00,0.00,4125.05,4125.05,4125.05
2,BLR-KOR,2025-05-16,20250516,2025-05,Friday,False,13,1,14,9,0,40707.67,4884.93,45592.60,1690.00,39017.67,69.23,64.29,4.95,4523.07,4523.07,3131.36
2,BLR-KOR,2025-12-05,20251205,2025-12,Friday,False,14,0,14,12,0,56493.89,2824.70,59318.59,2039.19,54454.70,85.71,85.71,0.00,4707.82,4707.82,4035.28
2,BLR-KOR,2025-02-02,20250202,2025-02,Sunday,True,14,0,14,4,0,18100.19,2172.03,20272.22,698.78,17401.41,28.57,28.57,0.00,4525.05,4525.05,1292.87
2,BLR-KOR,2025-10-10,20251010,2025-10,Friday,False,13,1,14,13,0,57592.71,2879.65,60472.36,7929.66,49663.05,100.00,92.86,7.14,4430.21,4430.21,4430.21
2,BLR-KOR,2026-03-26,20260326,2026-03,Thursday,False,14,0,14,12,0,53677.09,2683.87,56360.96,5565.06,48112.03,85.71,85.71,0.00,4473.09,4473.09,3834.08
1,BLR-BTM,2026-05-17,20260517,2026-05,Sunday,True,15,1,16,10,0,43025.38,2151.27,45176.65,1946.11,41079.27,66.67,62.50,4.17,4302.54,4302.54,2868.36
2,BLR-KOR,2026-07-12,20260712,2026-07,Sunday,True,14,0,14,10,1,44714.56,2235.74,46950.30,2810.97,41903.59,71.43,71.43,0.00,4471.46,4726.36,3193.90
2,BLR-KOR,2025-10-12,20251012,2025-10,Sunday,True,14,0,14,13,1,56943.05,2847.14,59790.19,7511.09,49431.96,92.86,92.86,0.00,4380.23,4657.75,4067.36
2,BLR-KOR,2026-04-10,20260410,2026-04,Friday,False,13,1,14,13,1,60848.33,4100.79,64949.12,2759.27,58089.06,100.00,92.86,7.14,4680.64,4992.53,4680.64
1,BLR-BTM,2025-03-29,20250329,2025-03,Saturday,True,16,0,16,16,0,69770.62,8372.46,78143.08,6093.81,63676.81,100.00,100.00,0.00,4360.66,4360.66,4360.66
2,BLR-KOR,2026-08-06,20260806,2026-08,Thursday,False,14,0,14,13,0,63162.07,4165.67,67327.74,4928.03,58234.04,92.86,92.86,0.00,4858.62,4858.62,4511.58
1,BLR-BTM,2025-07-27,20250727,2025-07,Sunday,True,16,0,16,7,1,27981.08,3357.72,31338.80,110.37,27870.71,43.75,43.75,0.00,3997.30,4510.22,1748.82
2,BLR-KOR,2026-01-02,20260102,2026-01,Friday,False,14,0,14,10,0,40877.33,2043.86,42921.19,4772.18,36105.15,71.43,71.43,0.00,4087.73,4087.73,2919.81
2,BLR-KOR,2026-03-03,20260303,2026-03,Tuesday,False,14,0,14,14,1,64405.51,3220.28,67625.79,3541.17,60864.34,100.00,100.00,0.00,4600.39,4878.90,4600.39
1,BLR-BTM,2026-01-23,20260123,2026-01,Friday,False,16,0,16,16,2,63636.90,3181.86,66818.76,5569.39,58067.51,100.00,100.00,0.00,3977.31,4278.32,3977.31
2,BLR-KOR,2025-11-05,20251105,2025-11,Wednesday,False,14,0,14,12,1,55012.59,2750.62,57763.21,3934.47,51078.12,85.71,85.71,0.00,4584.38,4884.91,3929.47
1,BLR-BTM,2026-07-23,20260723,2026-07,Thursday,False,16,0,16,14,0,62919.20,3145.97,66065.17,6118.95,56800.25,87.50,87.50,0.00,4494.23,4494.23,3932.45
3,BLR-HSR,2026-07-08,20260708,2026-07,Wednesday,False,10,0,10,9,1,32470.72,1623.54,34094.26,2287.07,30183.65,90.00,90.00,0.00,3607.86,3929.91,3247.07
2,BLR-KOR,2026-05-23,20260523,2026-05,Saturday,True,14,0,14,14,0,63775.79,3188.79,66964.58,3756.72,60019.07,100.00,100.00,0.00,4555.41,4555.41,4555.41
1,BLR-BTM,2025-03-17,20250317,2025-03,Monday,False,16,0,16,16,0,70471.40,8456.58,78927.98,5481.26,64990.14,100.00,100.00,0.00,4404.46,4404.46,4404.46
3,BLR-HSR,2026-03-27,20260327,2026-03,Friday,False,9,1,10,3,0,10967.38,548.37,11515.75,0.00,10967.38,33.33,30.00,3.33,3655.79,3655.79,1218.60
2,BLR-KOR,2026-07-07,20260707,2026-07,Tuesday,False,14,0,14,13,2,56042.00,2802.11,58844.11,5061.26,50980.74,92.86,92.86,0.00,4310.92,4809.29,4003.00
1,BLR-BTM,2025-11-01,20251101,2025-11,Saturday,True,16,0,16,10,0,39820.57,1991.04,41811.61,631.76,39188.81,62.50,62.50,0.00,3982.06,3982.06,2488.79
1,BLR-BTM,2025-03-14,20250314,2025-03,Friday,False,15,1,16,11,0,49058.51,5887.03,54945.54,3411.96,45646.55,73.33,68.75,4.58,4459.86,4459.86,3270.57
2,BLR-KOR,2025-05-21,20250521,2025-05,Wednesday,False,14,0,14,14,1,61811.56,7417.37,69228.93,4219.63,57591.93,100.00,100.00,0.00,4415.11,4670.73,4415.11
