guest_key,guest_id,home_city,guest_segment,has_phone,has_email
2488,G002488,Coimbatore,relocation,True,True
2489,G002489,Mumbai,leisure,True,True
2490,G002490,Delhi,relocation,True,True
2491,G002491,Pune,relocation,True,True
2492,G002492,Lucknow,corporate,True,True
2493,G002493,Chennai,corporate,True,True
2494,G002494,Hyderabad,relocation,True,True
2495,G002495,Kolkata,leisure,True,True
2496,G002496,Chennai,corporate,True,True
2497,G002497,Ahmedabad,unknown,True,True
2498,G002498,Delhi,leisure,True,True
2499,G002499,Mumbai,leisure,True,True
2500,G002500,Raipur,relocation,True,True
2501,G002501,Lucknow,relocation,True,True
2502,G002502,Pune,corporate,True,True
2503,G002503,Lucknow,leisure,True,True
2504,G002504,Jaipur,corporate,True,True
2505,G002505,Chennai,corporate,True,True
2506,G002506,Jaipur,leisure,True,True
2507,G002507,Raipur,corporate,True,True
2508,G002508,Pune,leisure,True,True
2509,G002509,Indore,leisure,True,True
2510,G002510,Nagpur,corporate,True,True
2511,G002511,Hyderabad,corporate,True,True
2512,G002512,Mumbai,corporate,True,True
2513,G002513,Lucknow,corporate,True,True
2514,G002514,Pune,relocation,True,True
2515,G002515,Mumbai,relocation,True,True
2516,G002516,Kolkata,unknown,True,True
2517,G002517,Delhi,relocation,False,True
2518,G002518,Jaipur,corporate,True,True
2519,G002519,Hyderabad,corporate,True,True
2520,G002520,Lucknow,leisure,True,True
2521,G002521,Chennai,unknown,True,True
2522,G002522,Delhi,leisure,True,True
2523,G002523,Lucknow,corporate,True,True
2524,G002524,Jaipur,leisure,True,False
2525,G002525,Jaipur,corporate,True,True
2526,G002526,Coimbatore,corporate,True,True
2527,G002527,Indore,corporate,True,True
2528,G002528,Chennai,relocation,True,True
2529,G002529,Lucknow,corporate,True,True
2530,G002530,Coimbatore,leisure,True,True
2531,G002531,Indore,leisure,True,True
2532,G002532,Chennai,corporate,True,True
2533,G002533,Coimbatore,corporate,True,True
2534,G002534,Pune,leisure,True,True
2535,G002535,Coimbatore,corporate,True,True
2536,G002536,Coimbatore,relocation,True,True
2537,G002537,Lucknow,corporate,True,True
2538,G002538,Kochi,corporate,True,True
2539,G002539,Raipur,relocation,True,True
2540,G002540,Raipur,corporate,True,True
2541,G002541,Pune,relocation,True,True
2542,G002542,Coimbatore,corporate,True,False
2543,G002543,Hyderabad,corporate,True,True
2544,G002544,Kolkata,corporate,True,True
2545,G002545,Raipur,corporate,True,True
2546,G002546,Kochi,corporate,True,True
2547,G002547,Raipur,corporate,True,True
2548,G002548,Chennai,leisure,True,True
2549,G002549,Chennai,leisure,True,True
2550,G002550,Indore,leisure,True,True
2551,G002551,Chennai,corporate,True,True
2552,G002552,Indore,leisure,True,True
2553,G002553,Lucknow,corporate,True,True
2554,G002554,Hyderabad,leisure,True,True
2555,G002555,Coimbatore,leisure,True,True
2556,G002556,Jaipur,corporate,True,True
2557,G002557,Delhi,unknown,True,True
2558,G002558,Nagpur,corporate,True,True
2559,G002559,Raipur,leisure,True,True
2560,G002560,Nagpur,relocation,True,True
2561,G002561,Jaipur,corporate,True,True
2562,G002562,Indore,relocation,True,True
2563,G002563,Delhi,relocation,False,True
2564,G002564,Pune,leisure,True,True
2565,G002565,Mumbai,corporate,True,True
2566,G002566,Lucknow,corporate,True,True
2567,G002567,Kolkata,corporate,True,True
2568,G002568,Lucknow,corporate,True,True
2569,G002569,Kochi,leisure,True,True
2570,G002570,Indore,leisure,True,True
2571,G002571,Kolkata,corporate,True,True
2572,G002572,Nagpur,corporate,True,True
2573,G002573,Kolkata,leisure,True,True
2574,G002574,Lucknow,unknown,True,False
2575,G002575,Indore,leisure,True,True
2576,G002576,Mumbai,leisure,True,True
2577,G002577,Lucknow,relocation,True,True
2578,G002578,Delhi,unknown,True,True
2579,G002579,Kolkata,corporate,True,True
2580,G002580,Delhi,corporate,True,True
2581,G002581,Coimbatore,leisure,True,True
2582,G002582,Pune,corporate,True,True
2583,G002583,Hyderabad,unknown,True,False
2584,G002584,Pune,relocation,True,True
2585,G002585,Indore,leisure,True,True
2586,G002586,Chennai,corporate,True,True
2587,G002587,Hyderabad,leisure,True,True
2588,G002588,Delhi,leisure,True,True
2589,G002589,Nagpur,leisure,False,True
2590,G002590,Indore,corporate,True,True
2591,G002591,Ahmedabad,corporate,True,True
2592,G002592,Mumbai,leisure,True,True
2593,G002593,Pune,corporate,True,True
2594,G002594,Delhi,unknown,True,True
2595,G002595,Mumbai,corporate,True,True
2596,G002596,Hyderabad,corporate,True,True
2597,G002597,Jaipur,leisure,True,True
2598,G002598,Kolkata,leisure,True,True
2599,G002599,Coimbatore,corporate,True,True
2600,G002600,Lucknow,relocation,True,True
2601,G002601,Jaipur,relocation,True,True
2602,G002602,Ahmedabad,corporate,True,True
2603,G002603,Chennai,corporate,True,True
2604,G002604,Kolkata,corporate,True,True
2605,G002605,Nagpur,leisure,True,True
2606,G002606,Jaipur,unknown,True,True
2607,G002607,Lucknow,corporate,True,True
2608,G002608,Pune,corporate,True,True
2609,G002609,Raipur,relocation,True,True
2610,G002610,Kochi,leisure,True,True
2611,G002611,Delhi,corporate,True,True
2612,G002612,Indore,leisure,True,True
2613,G002613,Mumbai,corporate,True,True
2614,G002614,Jaipur,corporate,True,True
2615,G002615,Kochi,leisure,True,True
2616,G002616,Coimbatore,corporate,True,True
2617,G002617,Ahmedabad,corporate,True,True
2618,G002618,Raipur,leisure,True,True
2619,G002619,Chennai,corporate,True,False
2620,G002620,Nagpur,corporate,True,True
2621,G002621,Lucknow,corporate,True,True
2622,G002622,Kochi,corporate,True,True
2623,G002623,Kolkata,corporate,True,True
2624,G002624,Lucknow,corporate,True,True
2625,G002625,Hyderabad,leisure,True,True
2626,G002626,Kochi,leisure,True,True
2627,G002627,Lucknow,corporate,True,True
2628,G002628,Nagpur,corporate,True,True
2629,G002629,Coimbatore,leisure,True,True
2630,G002630,Indore,corporate,True,True
2631,G002631,Kolkata,unknown,True,True
2632,G002632,Delhi,corporate,True,True
2633,G002633,Ahmedabad,corporate,True,True
2634,G002634,Lucknow,corporate,True,True
2635,G002635,Kolkata,leisure,True,True
2636,G002636,Kochi,leisure,True,True
2637,G002637,Kolkata,leisure,True,True
2638,G002638,Ahmedabad,corporate,True,True
2639,G002639,Ahmedabad,leisure,True,True
2640,G002640,Indore,corporate,True,True
2641,G002641,Delhi,unknown,True,True
2642,G002642,Mumbai,corporate,True,True
2643,G002643,Hyderabad,unknown,True,True
2644,G002644,Ahmedabad,corporate,True,True
2645,G002645,Mumbai,relocation,True,True
2646,G002646,Indore,corporate,True,True
2647,G002647,Mumbai,corporate,True,True
2648,G002648,Indore,leisure,True,True
2649,G002649,Pune,corporate,True,True
2650,G002650,Delhi,corporate,True,True
2651,G002651,Mumbai,corporate,True,True
2652,G002652,Delhi,leisure,True,True
2653,G002653,Chennai,relocation,True,True
2654,G002654,Kolkata,leisure,True,True
2655,G002655,Pune,corporate,True,True
2656,G002656,Coimbatore,corporate,False,True
2657,G002657,Ahmedabad,unknown,True,True
2658,G002658,Coimbatore,leisure,True,True
2659,G002659,Jaipur,unknown,True,True
2660,G002660,Lucknow,corporate,True,True
2661,G002661,Delhi,leisure,True,True
2662,G002662,Nagpur,relocation,True,True
2663,G002663,Indore,corporate,True,True
2664,G002664,Kolkata,corporate,True,True
2665,G002665,Mumbai,relocation,True,True
2666,G002666,Coimbatore,corporate,True,True
2667,G002667,Mumbai,leisure,True,True
2668,G002668,Delhi,leisure,True,True
2669,G002669,Kolkata,corporate,True,True
2670,G002670,Chennai,corporate,True,True
2671,G002671,Raipur,corporate,True,False
2672,G002672,Lucknow,corporate,True,True
2673,G002673,Delhi,corporate,True,True
2674,G002674,Pune,leisure,True,True
2675,G002675,Jaipur,corporate,True,True
2676,G002676,Chennai,corporate,True,False
2677,G002677,Indore,corporate,True,True
2678,G002678,Kolkata,corporate,True,True
2679,G002679,Jaipur,leisure,True,True
2680,G002680,Mumbai,corporate,True,True
2681,G002681,Raipur,corporate,True,True
2682,G002682,Raipur,corporate,True,True
2683,G002683,Mumbai,relocation,False,True
2684,G002684,Chennai,leisure,True,True
2685,G002685,Nagpur,relocation,True,True
2686,G002686,Kolkata,corporate,True,True
2687,G002687,Hyderabad,leisure,True,True
2688,G002688,Hyderabad,relocation,True,True
2689,G002689,Mumbai,relocation,True,True
2690,G002690,Pune,corporate,True,True
2691,G002691,Kochi,corporate,True,True
2692,G002692,Jaipur,corporate,True,True
2693,G002693,Chennai,leisure,False,True
2694,G002694,Delhi,leisure,True,True
2695,G002695,Chennai,corporate,True,True
2696,G002696,Raipur,relocation,True,True
2697,G002697,Jaipur,corporate,True,True
2698,G002698,Kolkata,relocation,True,True
2699,G002699,Indore,leisure,True,True
2700,G002700,Ahmedabad,leisure,True,True
2701,G002701,Pune,leisure,True,True
2702,G002702,Mumbai,corporate,True,True
2703,G002703,Indore,relocation,True,True
2704,G002704,Nagpur,unknown,True,True
2705,G002705,Ahmedabad,leisure,True,True
2706,G002706,Pune,relocation,True,True
2707,G002707,Lucknow,leisure,True,True
2708,G002708,Kochi,corporate,True,True
2709,G002709,Kochi,corporate,True,True
2710,G002710,Hyderabad,leisure,True,True
2711,G002711,Raipur,leisure,True,True
2712,G002712,Chennai,relocation,True,False
2713,G002713,Pune,relocation,True,True
2714,G002714,Jaipur,unknown,True,True
2715,G002715,Delhi,corporate,True,True
2716,G002716,Jaipur,corporate,True,True
2717,G002717,Mumbai,leisure,True,True
2718,G002718,Coimbatore,corporate,True,True
2719,G002719,Raipur,corporate,True,True
2720,G002720,Indore,corporate,True,True
2721,G002721,Nagpur,corporate,True,True
2722,G002722,Jaipur,relocation,True,True
2723,G002723,Raipur,leisure,True,True
2724,G002724,Chennai,leisure,True,True
2725,G002725,Mumbai,corporate,True,True
2726,G002726,Jaipur,relocation,True,True
2727,G002727,Nagpur,leisure,True,True
2728,G002728,Coimbatore,corporate,True,True
2729,G002729,Nagpur,corporate,True,True
2730,G002730,Coimbatore,leisure,True,True
2731,G002731,Ahmedabad,leisure,True,True
2732,G002732,Kochi,relocation,True,True
2733,G002733,Coimbatore,corporate,True,True
2734,G002734,Raipur,relocation,True,True
2735,G002735,Raipur,corporate,True,True
2736,G002736,Chennai,relocation,True,True
2737,G002737,Jaipur,leisure,True,True
2738,G002738,Kolkata,unknown,True,True
2739,G002739,Mumbai,corporate,True,True
2740,G002740,Mumbai,leisure,True,True
2741,G002741,Jaipur,corporate,True,True
2742,G002742,Kochi,corporate,True,True
2743,G002743,Indore,relocation,True,True
2744,G002744,Pune,relocation,True,True
2745,G002745,Chennai,corporate,True,True
2746,G002746,Hyderabad,relocation,True,True
2747,G002747,Coimbatore,relocation,True,True
2748,G002748,Nagpur,leisure,True,True
2749,G002749,Lucknow,leisure,True,True
2750,G002750,Indore,leisure,True,True
2751,G002751,Jaipur,corporate,True,True
2752,G002752,Indore,corporate,True,True
2753,G002753,Lucknow,leisure,True,True
2754,G002754,Raipur,corporate,True,True
2755,G002755,Chennai,corporate,True,True
2756,G002756,Raipur,relocation,True,True
2757,G002757,Coimbatore,corporate,True,True
2758,G002758,Jaipur,relocation,True,True
2759,G002759,Chennai,leisure,True,True
2760,G002760,Hyderabad,corporate,True,True
2761,G002761,Nagpur,leisure,True,True
2762,G002762,Delhi,corporate,True,True
2763,G002763,Chennai,corporate,True,True
2764,G002764,Nagpur,corporate,True,True
2765,G002765,Kolkata,corporate,True,True
2766,G002766,Mumbai,leisure,True,True
2767,G002767,Jaipur,relocation,False,True
2768,G002768,Kochi,corporate,True,True
2769,G002769,Chennai,corporate,True,False
2770,G002770,Mumbai,corporate,True,True
2771,G002771,Kochi,corporate,True,True
2772,G002772,Nagpur,leisure,True,True
2773,G002773,Kolkata,corporate,True,True
2774,G002774,Hyderabad,relocation,True,True
2775,G002775,Pune,corporate,False,True
2776,G002776,Kolkata,relocation,False,True
2777,G002777,Kolkata,corporate,True,True
2778,G002778,Chennai,unknown,True,True
2779,G002779,Coimbatore,leisure,True,True
2780,G002780,Lucknow,leisure,True,True
2781,G002781,Mumbai,corporate,True,True
2782,G002782,Kolkata,corporate,False,True
2783,G002783,Lucknow,leisure,True,True
2784,G002784,Jaipur,leisure,True,True
2785,G002785,Jaipur,corporate,True,True
2786,G002786,Kochi,leisure,True,True
2787,G002787,Chennai,leisure,True,True
2788,G002788,Delhi,corporate,True,True
2789,G002789,Kolkata,corporate,True,True
2790,G002790,Coimbatore,corporate,True,True
2791,G002791,Chennai,relocation,True,False
2792,G002792,Chennai,corporate,True,True
2793,G002793,Lucknow,leisure,True,True
2794,G002794,Hyderabad,leisure,True,True
2795,G002795,Chennai,corporate,True,True
2796,G002796,Hyderabad,leisure,True,True
2797,G002797,Mumbai,relocation,True,True
2798,G002798,Raipur,corporate,True,True
2799,G002799,Ahmedabad,corporate,True,True
2800,G002800,Ahmedabad,relocation,True,True
2801,G002801,Pune,corporate,True,True
2802,G002802,Nagpur,corporate,True,False
2803,G002803,Delhi,corporate,True,False
2804,G002804,Nagpur,corporate,True,True
2805,G002805,Delhi,relocation,True,True
2806,G002806,Hyderabad,corporate,True,False
2807,G002807,Coimbatore,relocation,True,True
2808,G002808,Coimbatore,leisure,True,True
2809,G002809,Kochi,corporate,True,True
2810,G002810,Kolkata,corporate,True,True
2811,G002811,Pune,leisure,True,True
2812,G002812,Delhi,unknown,True,True
2813,G002813,Kolkata,relocation,True,True
2814,G002814,Indore,corporate,True,True
2815,G002815,Hyderabad,leisure,True,True
2816,G002816,Mumbai,relocation,True,True
2817,G002817,Coimbatore,relocation,True,True
2818,G002818,Delhi,leisure,True,True
2819,G002819,Raipur,relocation,True,True
2820,G002820,Indore,leisure,True,True
2821,G002821,Raipur,relocation,True,True
2822,G002822,Kochi,corporate,True,True
2823,G002823,Pune,corporate,True,True
2824,G002824,Delhi,corporate,True,True
2825,G002825,Coimbatore,leisure,True,True
2826,G002826,Pune,leisure,True,True
2827,G002827,Raipur,relocation,True,True
2828,G002828,Pune,leisure,True,True
2829,G002829,Kolkata,leisure,True,True
2830,G002830,Indore,corporate,True,True
2831,G002831,Raipur,corporate,True,True
2832,G002832,Ahmedabad,corporate,True,True
2833,G002833,Coimbatore,corporate,True,True
2834,G002834,Nagpur,leisure,True,True
2835,G002835,Ahmedabad,corporate,True,True
2836,G002836,Delhi,corporate,True,True
2837,G002837,Jaipur,leisure,True,True
2838,G002838,Jaipur,corporate,True,True
2839,G002839,Lucknow,unknown,True,True
2840,G002840,Coimbatore,corporate,True,True
2841,G002841,Kochi,corporate,True,True
2842,G002842,Kochi,relocation,True,True
2843,G002843,Delhi,corporate,True,True
2844,G002844,Chennai,relocation,True,True
2845,G002845,Indore,corporate,True,True
2846,G002846,Raipur,relocation,True,True
2847,G002847,Pune,corporate,True,True
2848,G002848,Kolkata,relocation,True,True
2849,G002849,Kolkata,corporate,True,True
2850,G002850,Indore,corporate,True,True
2851,G002851,Hyderabad,corporate,True,True
2852,G002852,Nagpur,leisure,True,True
2853,G002853,Jaipur,leisure,True,True
2854,G002854,Ahmedabad,corporate,True,True
2855,G002855,Jaipur,corporate,True,True
2856,G002856,Kochi,relocation,True,True
2857,G002857,Chennai,corporate,True,True
2858,G002858,Jaipur,corporate,True,True
2859,G002859,Jaipur,leisure,True,True
2860,G002860,Hyderabad,relocation,True,True
2861,G002861,Kochi,corporate,True,True
2862,G002862,Lucknow,corporate,True,True
2863,G002863,Delhi,corporate,True,True
2864,G002864,Pune,corporate,True,True
2865,G002865,Kolkata,leisure,True,True
2866,G002866,Ahmedabad,corporate,True,True
2867,G002867,Hyderabad,leisure,True,True
2868,G002868,Coimbatore,leisure,True,True
2869,G002869,Raipur,leisure,True,True
2870,G002870,Kolkata,corporate,True,True
2871,G002871,Pune,leisure,True,True
2872,G002872,Pune,corporate,True,True
2873,G002873,Lucknow,corporate,True,True
2874,G002874,Kolkata,relocation,True,True
2875,G002875,Lucknow,unknown,True,True
2876,G002876,Ahmedabad,corporate,True,True
2877,G002877,Kochi,leisure,True,True
2878,G002878,Nagpur,relocation,True,True
2879,G002879,Coimbatore,corporate,True,True
2880,G002880,Chennai,leisure,True,True
2881,G002881,Kolkata,relocation,True,True
2882,G002882,Nagpur,corporate,True,True
2883,G002883,Pune,leisure,True,True
2884,G002884,Delhi,corporate,True,True
2885,G002885,Raipur,corporate,True,True
2886,G002886,Hyderabad,corporate,True,True
2887,G002887,Mumbai,leisure,True,True
2888,G002888,Kolkata,leisure,True,True
2889,G002889,Coimbatore,leisure,True,True
2890,G002890,Hyderabad,corporate,True,True
2891,G002891,Lucknow,corporate,True,True
2892,G002892,Ahmedabad,unknown,True,True
2893,G002893,Raipur,relocation,True,True
2894,G002894,Hyderabad,corporate,True,True
2895,G002895,Coimbatore,relocation,True,True
2896,G002896,Mumbai,relocation,True,True
2897,G002897,Jaipur,corporate,True,True
2898,G002898,Indore,corporate,True,True
2899,G002899,Kolkata,unknown,True,True
2900,G002900,Pune,corporate,True,True
2901,G002901,Hyderabad,relocation,True,True
2902,G002902,Pune,corporate,True,True
2903,G002903,Pune,corporate,True,True
2904,G002904,Kolkata,corporate,True,True
2905,G002905,Raipur,corporate,True,True
2906,G002906,Delhi,relocation,True,True
2907,G002907,Kochi,leisure,True,False
2908,G002908,Nagpur,corporate,True,True
2909,G002909,Jaipur,leisure,True,True
2910,G002910,Lucknow,unknown,True,True
2911,G002911,Coimbatore,leisure,False,True
2912,G002912,Chennai,corporate,True,True
2913,G002913,Indore,corporate,True,True
2914,G002914,Raipur,unknown,True,True
2915,G002915,Mumbai,relocation,True,True
2916,G002916,Delhi,corporate,True,True
2917,G002917,Coimbatore,corporate,True,True
2918,G002918,Kochi,relocation,True,True
2919,G002919,Kochi,corporate,True,True
2920,G002920,Kolkata,leisure,True,True
2921,G002921,Kochi,corporate,True,True
2922,G002922,Hyderabad,relocation,True,True
2923,G002923,Mumbai,leisure,True,True
2924,G002924,Nagpur,relocation,True,True
2925,G002925,Chennai,corporate,True,True
2926,G002926,Ahmedabad,corporate,True,True
2927,G002927,Kochi,corporate,True,True
2928,G002928,Kolkata,corporate,True,True
2929,G002929,Kochi,leisure,True,True
2930,G002930,Chennai,corporate,True,True
2931,G002931,Indore,corporate,True,True
2932,G002932,Coimbatore,leisure,True,True
2933,G002933,Kolkata,corporate,True,True
