payment_key,payment_id,booking_key,payment_date,settlement_date,method,gross_amount_inr,gateway_fee_inr,gst_on_fee_inr,net_credited_inr,status,is_orphan_reference
1532,PAY0001532,1790.0,2025-08-23,2025-08-25,upi,13500.52,270.01,48.60,13181.91,settled,False
1533,PAY0001533,1791.0,2025-08-28,2025-09-12,ota_collect,20201.65,404.03,72.73,19724.89,settled,False
1534,PAY0001534,1792.0,2025-08-22,2025-09-21,wallet,85336.15,1706.72,307.21,83322.22,settled,False
1535,PAY0001535,1793.0,2025-08-30,2025-09-29,cash,8247.80,0.00,0.00,8247.80,settled,False
1536,PAY0001536,1794.0,2025-08-28,2025-09-27,cash,3552.34,0.00,0.00,3552.34,settled,False
1537,PAY0001537,1795.0,2025-08-21,2025-09-05,ota_collect,3680.44,73.61,13.25,3593.58,settled,False
1538,PAY0001538,1796.0,2025-08-25,2025-09-24,upi,9029.64,180.59,32.51,8816.54,settled,False
1539,PAY0001539,1797.0,2025-08-31,2025-09-07,upi,1744.22,34.88,6.28,1703.06,settled,False
1540,PAY0001540,1798.0,2025-08-26,2025-09-04,ota_collect,8053.08,161.06,28.99,7863.03,settled,False
1541,PAY0001541,1800.0,2025-08-20,2025-09-04,wallet,3403.78,68.08,12.25,3323.45,settled,False
1542,PAY0001542,1801.0,2025-08-16,2025-08-25,upi,4913.11,98.26,17.69,4797.16,settled,False
1543,PAY0001543,1802.0,2025-08-30,2025-09-06,upi,1294.58,25.89,4.66,1264.03,settled,False
1544,PAY0001544,1803.0,2025-08-02,2025-08-03,ota_collect,15821.10,316.42,56.96,15447.72,settled,False
1545,PAY0001545,1804.0,2025-08-27,2025-09-05,upi,4375.41,87.51,15.75,4272.15,settled,False
1546,PAY0001546,1805.0,2025-08-14,2025-08-29,upi,6275.75,125.52,22.59,6127.64,settled,False
1547,PAY0001547,1806.0,2025-08-15,2025-08-30,wallet,6919.19,138.38,24.91,6755.90,settled,False
1548,PAY0001548,1807.0,2025-08-27,2025-09-11,card,4147.69,82.95,14.93,4049.81,settled,False
1549,PAY0001549,1808.0,2025-07-25,2025-08-03,ota_collect,10718.52,214.37,38.59,10465.56,settled,False
1550,PAY0001550,1809.0,2025-09-01,2025-09-08,card,1174.99,23.50,4.23,1147.26,settled,False
1551,PAY0001551,1810.0,2025-09-03,2025-09-10,upi,1052.78,21.06,3.79,1027.93,settled,False
1552,PAY0001552,1811.0,2025-08-31,2025-09-15,netbanking,3947.60,78.95,14.21,3854.44,settled,False
1553,PAY0001553,1813.0,2025-08-24,2025-09-23,wallet,24447.59,488.95,88.01,23870.63,settled,False
1554,PAY0001554,1814.0,2025-08-27,2025-08-29,ota_collect,4452.03,89.04,16.03,4346.96,settled,False
1555,PAY0001555,1815.0,2025-08-29,2025-09-28,netbanking,30974.33,619.49,111.51,30243.33,settled,False
1556,PAY0001556,1816.0,2025-09-03,2025-09-10,ota_collect,1209.14,24.18,4.35,1180.61,settled,False
1557,PAY0001557,1817.0,2025-09-01,2025-09-10,netbanking,6921.75,138.44,24.92,6758.39,settled,False
1558,PAY0001558,1818.0,2025-08-29,2025-09-28,ota_collect,7413.35,148.27,26.69,7238.39,settled,False
1559,PAY0001559,1819.0,2025-08-22,2025-08-24,netbanking,3566.90,71.34,12.84,3482.72,settled,False
1560,PAY0001560,1820.0,2025-08-28,2025-09-27,card,9898.90,197.98,35.64,9665.28,settled,False
1561,PAY0001561,1821.0,2025-08-27,2025-09-05,card,8112.24,162.24,29.20,7920.80,settled,False
1562,PAY0001562,1822.0,2025-08-20,2025-08-29,upi,21541.29,430.83,77.55,21032.91,settled,False
1563,PAY0001563,1823.0,2025-08-26,2025-09-10,upi,3593.28,71.87,12.94,3508.47,settled,False
1564,PAY0001564,1824.0,2025-08-27,2025-08-29,card,7805.60,156.11,28.10,7621.39,settled,False
1565,PAY0001565,1826.0,2025-08-20,2025-09-04,card,5645.02,112.90,20.32,5511.80,settled,False
1566,PAY0001566,1827.0,2025-08-25,2025-08-27,card,12199.88,244.00,43.92,11911.96,settled,False
1567,PAY0001567,1828.0,2025-09-02,2025-09-02,card,3986.60,79.73,14.35,3892.52,settled,False
1568,PAY0001568,1829.0,2025-08-25,2025-09-03,card,5304.84,106.10,19.10,5179.64,settled,False
1569,PAY0001569,1830.0,2025-09-04,2025-09-11,upi,955.89,19.12,3.44,933.33,settled,False
1570,PAY0001570,1831.0,2025-08-21,2025-09-05,card,24379.74,487.59,87.77,23804.38,settled,False
1571,PAY0001571,1832.0,2025-09-02,2025-09-04,ota_collect,21052.44,421.05,75.79,20555.60,settled,False
1572,PAY0001572,1834.0,2025-05-07,2025-05-08,upi,8346.83,166.94,30.05,8149.84,settled,False
1573,PAY0001573,1835.0,2025-09-03,2025-09-10,card,1562.76,31.26,5.63,1525.87,settled,False
1574,PAY0001574,1836.0,2025-08-19,2025-08-21,netbanking,22908.78,458.18,82.47,22368.13,settled,False
1575,PAY0001575,1837.0,2025-09-04,2025-09-13,upi,11479.48,229.59,41.33,11208.56,settled,False
1576,PAY0001576,1838.0,2025-08-30,2025-09-14,ota_collect,4087.95,81.76,14.72,3991.47,settled,False
1577,PAY0001577,1839.0,2025-08-30,2025-09-01,cash,3975.99,0.00,0.00,3975.99,settled,False
1578,PAY0001578,1840.0,2025-08-23,2025-08-25,card,4257.95,85.16,15.33,4157.46,settled,False
1579,PAY0001579,1842.0,2025-09-05,2025-09-12,upi,1269.04,25.38,4.57,1239.09,settled,False
1580,PAY0001580,1843.0,2025-09-04,2025-10-04,ota_collect,4837.76,96.76,17.42,4723.58,settled,False
1581,PAY0001581,1844.0,2025-07-16,2025-07-17,upi,8682.82,173.66,31.26,8477.90,settled,False
1582,PAY0001582,1845.0,2025-08-30,2025-09-29,upi,6112.99,122.26,22.01,5968.72,settled,False
1583,PAY0001583,1846.0,2025-09-01,2025-10-01,card,3998.14,79.96,14.39,3903.79,settled,False
1584,PAY0001584,1847.0,2025-07-30,2025-08-29,ota_collect,3420.74,68.41,12.31,3340.02,settled,False
1585,PAY0001585,1848.0,2025-08-31,2025-09-15,ota_collect,4932.19,98.64,17.76,4815.79,settled,False
1586,PAY0001586,1849.0,2025-09-01,2025-09-16,upi,10247.67,204.95,36.89,10005.83,settled,False
1587,PAY0001587,1850.0,2025-08-29,2025-09-28,card,8791.42,175.83,31.65,8583.94,settled,False
1588,PAY0001588,1851.0,2025-09-02,2025-09-04,upi,3891.35,77.83,14.01,3799.51,settled,False
1589,PAY0001589,1852.0,2025-08-17,2025-09-16,ota_collect,9912.08,198.24,35.68,9678.16,settled,False
1590,PAY0001590,1853.0,2025-08-22,2025-08-31,card,13054.70,261.09,47.00,12746.61,settled,False
1591,PAY0001591,1854.0,2025-08-28,2025-09-12,card,21426.05,428.52,77.13,20920.40,settled,False
1592,PAY0001592,1855.0,2025-08-24,2025-09-08,upi,20858.65,417.17,75.09,20366.39,settled,False
1593,PAY0001593,1856.0,2025-09-01,2025-10-01,upi,19502.50,390.05,70.21,19042.24,settled,False
1594,PAY0001594,1857.0,2025-07-29,2025-08-07,ota_collect,4533.95,90.68,16.32,4426.95,settled,False
1595,PAY0001595,1858.0,2025-08-13,2025-08-22,upi,19912.32,398.25,71.69,19442.38,settled,False
1596,PAY0001596,1859.0,2025-07-27,2025-07-28,card,52955.68,1059.11,190.64,51705.93,settled,False
1597,PAY0001597,1860.0,2025-08-29,2025-09-13,card,8079.06,161.58,29.08,7888.40,settled,False
1598,PAY0001598,1863.0,2025-09-04,2025-09-19,card,13942.20,278.84,50.19,13613.17,settled,False
1599,PAY0001599,1864.0,2025-08-30,2025-09-29,upi,42724.49,854.49,153.81,41716.19,settled,False
1600,PAY0001600,1865.0,2025-09-02,2025-09-11,upi,4272.38,85.45,15.38,4171.55,settled,False
1601,PAY0001601,1866.0,2025-05-11,2025-05-12,card,3559.55,71.19,12.81,3475.55,settled,False
1602,PAY0001602,1867.0,2025-08-31,2025-09-09,upi,8032.84,160.66,28.92,7843.26,settled,False
1603,PAY0001603,1868.0,2025-08-30,2025-09-01,upi,8438.02,168.76,30.38,8238.88,settled,False
1604,PAY0001604,1869.0,2025-08-31,2025-09-15,netbanking,10049.78,201.00,36.18,9812.60,settled,False
1605,PAY0001605,1870.0,2025-08-14,2025-08-29,upi,20220.45,404.41,72.79,19743.25,settled,False
1606,PAY0001606,1871.0,2025-09-04,2025-09-06,upi,8280.50,165.61,29.81,8085.08,settled,False
1607,PAY0001607,1873.0,2025-09-04,2025-10-04,card,26417.30,528.35,95.10,25793.85,settled,False
1608,PAY0001608,1874.0,2025-08-31,2025-09-02,upi,8841.92,176.84,31.83,8633.25,settled,False
1609,PAY0001609,1875.0,2025-08-28,2025-09-12,ota_collect,3598.81,71.98,12.96,3513.87,settled,False
1610,PAY0001610,1876.0,2025-08-29,2025-08-31,netbanking,66943.26,1338.87,241.00,65363.39,settled,False
1611,PAY0001611,1877.0,2025-07-21,2025-07-22,upi,6614.91,132.30,23.81,6458.80,settled,False
1612,PAY0001612,1878.0,2025-09-01,2025-10-01,ota_collect,21421.02,428.42,77.12,20915.48,settled,False
1613,PAY0001613,1879.0,2025-09-03,2025-09-18,upi,4574.34,91.49,16.47,4466.38,settled,False
1614,PAY0001614,1880.0,2025-09-03,2025-09-04,upi,7468.52,149.37,26.89,7292.26,settled,False
1615,PAY0001615,1881.0,2025-09-03,2025-09-18,netbanking,20184.84,403.70,72.67,19708.47,settled,False
1616,PAY0001616,1882.0,2025-08-21,2025-09-05,card,3480.99,69.62,12.53,3398.84,settled,False
1617,PAY0001617,1883.0,2025-08-20,2025-08-29,wallet,37842.07,756.84,136.23,36949.00,settled,False
1618,PAY0001618,1885.0,2025-09-09,2025-09-16,card,990.99,19.82,3.57,967.60,settled,False
1619,PAY0001619,1887.0,2025-09-06,2025-09-21,ota_collect,22361.64,447.23,80.50,21833.91,settled,False
1620,PAY0001620,1890.0,2025-09-02,2025-10-02,upi,23412.70,468.25,84.28,22860.17,settled,False
1621,PAY0001621,1891.0,2025-09-08,2025-09-08,ota_collect,22697.00,453.94,81.71,22161.35,settled,False
1622,PAY0001622,1892.0,2025-09-04,2025-09-06,upi,18733.30,374.67,67.44,18291.19,settled,False
1623,PAY0001623,1893.0,2025-07-08,2025-07-17,card,13190.42,263.81,47.49,12879.12,settled,False
1624,PAY0001624,1894.0,2025-08-28,2025-08-30,upi,8522.20,170.44,30.68,8321.08,settled,False
1625,PAY0001625,1895.0,2025-09-08,2025-10-08,wallet,14875.24,297.50,53.55,14524.19,settled,False
1626,PAY0001626,1896.0,2025-09-07,2025-10-07,upi,13801.49,276.03,49.69,13475.77,settled,False
1627,PAY0001627,1897.0,2025-08-29,2025-09-13,ota_collect,8494.44,169.89,30.58,8293.97,settled,False
1628,PAY0001628,1898.0,2025-09-03,2025-09-05,card,4137.72,82.75,14.89,4040.08,settled,False
1629,PAY0001629,1899.0,2025-09-01,2025-09-16,ota_collect,10466.17,209.32,37.68,10219.17,settled,False
1630,PAY0001630,1900.0,2025-09-04,2025-09-11,upi,1453.68,29.07,5.23,1419.38,settled,False
1631,PAY0001631,1901.0,2025-09-03,2025-10-03,upi,34940.72,698.81,125.79,34116.12,settled,False
1632,PAY0001632,1902.0,2025-09-02,2025-10-02,card,16596.08,331.92,59.75,16204.41,settled,False
1633,PAY0001633,1904.0,2025-09-08,2025-10-08,ota_collect,4130.82,82.62,14.87,4033.33,settled,False
1634,PAY0001634,1905.0,2025-09-10,2025-09-17,wallet,900.56,18.01,3.24,879.31,settled,False
1635,PAY0001635,1906.0,2025-09-04,2025-09-19,card,13237.99,264.76,47.66,12925.57,settled,False
1636,PAY0001636,1907.0,2025-09-02,2025-10-02,card,29678.52,593.57,106.84,28978.11,settled,False
1637,PAY0001637,1908.0,2025-08-12,2025-08-14,wallet,6326.45,126.53,22.78,6177.14,settled,False
1638,PAY0001638,1909.0,2025-09-04,2025-09-19,upi,21688.21,433.76,78.08,21176.37,settled,False
1639,PAY0001639,1910.0,2025-08-13,2025-08-22,card,5005.55,100.11,18.02,4887.42,settled,False
1640,PAY0001640,1911.0,2025-08-20,2025-09-04,card,27502.98,550.06,99.01,26853.91,settled,False
1641,PAY0001641,1913.0,2025-09-05,2025-09-14,upi,17984.64,359.69,64.74,17560.21,settled,False
1642,PAY0001642,1914.0,2025-08-30,2025-08-31,ota_collect,69351.03,1387.02,249.66,67714.35,settled,False
1643,PAY0001643,1916.0,2025-09-11,2025-09-20,wallet,6242.43,124.85,22.47,6095.11,settled,False
1644,PAY0001644,1917.0,2025-09-08,2025-10-08,ota_collect,12107.91,242.16,43.59,11822.16,settled,False
1645,PAY0001645,1919.0,2025-09-04,2025-10-04,wallet,8441.71,168.83,30.39,8242.49,settled,False
1646,PAY0001646,1922.0,2025-09-12,2025-09-14,upi,3495.15,69.90,12.58,3412.67,settled,False
1647,PAY0001647,1923.0,2025-09-06,2025-10-06,netbanking,48500.40,970.01,174.60,47355.79,settled,False
1648,PAY0001648,1924.0,2025-09-02,2025-10-02,ota_collect,3708.93,74.18,13.35,3621.40,settled,False
1649,PAY0001649,1925.0,2025-09-11,2025-10-11,upi,24629.64,492.59,88.67,24048.38,settled,False
1650,PAY0001650,1926.0,2025-09-13,2025-09-20,cash,1981.89,0.00,0.00,1981.89,settled,False
1651,PAY0001651,1927.0,2025-07-31,2025-08-15,card,3345.62,66.91,12.04,3266.67,settled,False
1652,PAY0001652,1928.0,2025-09-07,2025-09-08,card,5060.40,101.21,18.22,4940.97,settled,False
1653,PAY0001653,1929.0,2025-09-10,2025-09-25,ota_collect,3921.38,78.43,14.12,3828.83,settled,False
1654,PAY0001654,1931.0,2025-09-10,2025-09-11,netbanking,38456.01,769.12,138.44,37548.45,settled,False
1655,PAY0001655,,2025-09-05,2025-09-07,upi,31780.92,635.62,114.41,31030.89,settled,True
1656,PAY0001656,1934.0,2025-09-14,2025-10-14,upi,7509.62,150.19,27.03,7332.40,settled,False
1657,PAY0001657,1935.0,2025-09-04,2025-09-19,card,9445.02,188.90,34.00,9222.12,settled,False
1658,PAY0001658,1936.0,2025-09-14,2025-09-14,ota_collect,7492.10,149.84,26.97,7315.29,settled,False
1659,PAY0001659,1937.0,2025-09-11,2025-09-13,upi,21537.30,430.75,77.53,21029.02,settled,False
1660,PAY0001660,1938.0,2025-07-22,2025-07-31,card,10787.34,215.75,38.84,10532.75,settled,False
1661,PAY0001661,1939.0,2025-05-22,2025-05-31,upi,13704.78,274.10,49.34,13381.34,settled,False
1662,PAY0001662,1940.0,2025-09-10,2025-09-11,upi,13285.53,265.71,47.83,12971.99,settled,False
1663,PAY0001663,1942.0,2025-09-15,2025-09-22,card,1593.38,31.87,5.74,1555.77,settled,False
1664,PAY0001664,1943.0,2025-09-09,2025-10-09,wallet,22653.39,453.07,81.55,22118.77,settled,False
1665,PAY0001665,1944.0,2025-09-09,2025-09-18,card,8667.65,173.35,31.20,8463.10,settled,False
1666,PAY0001666,1945.0,2025-09-07,2025-10-07,ota_collect,3759.60,75.19,13.53,3670.88,settled,False
1667,PAY0001667,1947.0,2025-07-19,2025-08-03,upi,25469.91,509.40,91.69,24868.82,settled,False
1668,PAY0001668,1948.0,2025-09-08,2025-09-17,netbanking,4387.09,87.74,15.79,4283.56,settled,False
1669,PAY0001669,1950.0,2025-09-11,2025-09-13,upi,9337.10,186.74,33.61,9116.75,settled,False
1670,PAY0001670,1951.0,2025-09-14,2025-10-14,ota_collect,10317.12,206.34,37.14,10073.64,settled,False
1671,PAY0001671,1953.0,2025-09-15,2025-09-22,ota_collect,1911.61,38.23,6.88,1866.50,settled,False
1672,PAY0001672,1954.0,2025-09-15,2025-09-15,upi,6996.40,139.93,25.19,6831.28,settled,False
1673,PAY0001673,1955.0,2025-08-31,2025-09-01,ota_collect,10880.47,217.61,39.17,10623.69,settled,False
1674,PAY0001674,1958.0,2025-08-29,2025-09-07,card,28133.80,562.68,101.28,27469.84,settled,False
1675,PAY0001675,1959.0,2025-09-11,2025-09-20,cash,11927.13,0.00,0.00,11927.13,settled,False
1676,PAY0001676,1960.0,2025-09-14,2025-09-29,card,18507.82,370.16,66.63,18071.03,settled,False
1677,PAY0001677,1961.0,2025-09-04,2025-09-13,wallet,3390.12,67.80,12.20,3310.12,settled,False
1678,PAY0001678,1962.0,2025-09-12,2025-10-12,card,10212.10,204.24,36.76,9971.10,settled,False
1679,PAY0001679,1963.0,2025-09-15,2025-10-15,upi,12700.48,254.01,45.72,12400.75,settled,False
1680,PAY0001680,1964.0,2025-08-21,2025-08-30,upi,12933.03,258.66,46.56,12627.81,settled,False
1681,PAY0001681,1965.0,2025-08-29,2025-09-13,netbanking,20827.57,416.55,74.98,20336.04,settled,False
1682,PAY0001682,1966.0,2025-09-15,2025-09-17,card,7226.12,144.52,26.01,7055.59,settled,False
1683,PAY0001683,1967.0,2025-09-01,2025-09-03,upi,29182.12,583.64,105.06,28493.42,settled,False
1684,PAY0001684,1970.0,2025-09-13,2025-09-15,netbanking,31517.68,630.35,113.46,30773.87,settled,False
1685,PAY0001685,1971.0,2025-09-08,2025-09-17,wallet,10246.89,204.94,36.89,10005.06,settled,False
1686,PAY0001686,1973.0,2025-09-14,2025-09-16,upi,26781.85,535.64,96.42,26149.79,settled,False
1687,PAY0001687,1974.0,2025-09-11,2025-09-26,wallet,4235.48,84.71,15.25,4135.52,settled,False
1688,PAY0001688,1977.0,2025-09-14,2025-09-15,ota_collect,5936.90,118.74,21.37,5796.79,settled,False
1689,PAY0001689,1978.0,2025-08-15,2025-08-16,wallet,8741.02,174.82,31.47,8534.73,settled,False
1690,PAY0001690,1979.0,2025-09-09,2025-09-24,card,13493.42,269.87,48.58,13174.97,settled,False
1691,PAY0001691,1981.0,2025-09-18,2025-09-25,upi,1151.57,23.03,4.15,1124.39,settled,False
1692,PAY0001692,1983.0,2025-09-12,2025-09-21,ota_collect,3956.73,79.13,14.24,3863.36,settled,False
1693,PAY0001693,1985.0,2025-09-08,2025-09-17,upi,4350.20,87.00,15.66,4247.54,settled,False
1694,PAY0001694,1986.0,2025-09-17,2025-10-17,ota_collect,42512.76,850.26,153.05,41509.45,settled,False
1695,PAY0001695,1987.0,2025-09-13,2025-09-22,ota_collect,16030.26,320.61,57.71,15651.94,settled,False
1696,PAY0001696,1988.0,2025-05-23,2025-06-01,card,3904.70,78.09,14.06,3812.55,settled,False
1697,PAY0001697,1989.0,2025-09-15,2025-09-30,upi,3664.23,73.28,13.19,3577.76,settled,False
1698,PAY0001698,1990.0,2025-09-16,2025-10-16,wallet,7002.38,140.05,25.21,6837.12,settled,False
1699,PAY0001699,1991.0,2025-09-18,2025-10-18,upi,12987.20,259.74,46.75,12680.71,settled,False
1700,PAY0001700,1992.0,2025-08-30,2025-09-14,upi,10346.83,206.94,37.25,10102.64,settled,False
1701,PAY0001701,1993.0,2025-08-06,2025-09-05,cash,71957.59,0.00,0.00,71957.59,settled,False
1702,PAY0001702,1994.0,2025-09-09,2025-10-09,ota_collect,11464.09,229.28,41.27,11193.54,settled,False
1703,PAY0001703,1995.0,2025-09-17,2025-09-26,upi,13494.18,269.88,48.58,13175.72,settled,False
1704,PAY0001704,1996.0,2025-09-10,2025-09-12,upi,14783.04,295.66,53.22,14434.16,settled,False
1705,PAY0001705,1999.0,2025-09-16,2025-09-18,upi,3353.32,67.07,12.07,3274.18,settled,False
1706,PAY0001706,2000.0,2025-08-17,2025-09-16,ota_collect,13624.06,272.48,49.05,13302.53,settled,False
1707,PAY0001707,2001.0,2025-09-10,2025-09-11,upi,5178.00,103.56,18.64,5055.80,settled,False
1708,PAY0001708,2002.0,2025-09-15,2025-10-15,upi,12967.70,259.35,46.68,12661.67,settled,False
1709,PAY0001709,2003.0,2025-09-19,2025-09-21,card,6813.72,136.27,24.53,6652.92,settled,False
1710,PAY0001710,2004.0,2025-09-18,2025-10-03,cash,6185.72,0.00,0.00,6185.72,settled,False
1711,PAY0001711,2005.0,2025-09-19,2025-10-04,card,3345.24,66.90,12.04,3266.30,settled,False
1712,PAY0001712,2006.0,2025-09-14,2025-09-23,ota_collect,5180.77,103.62,18.65,5058.50,settled,False
1713,PAY0001713,2007.0,2025-09-21,2025-09-28,wallet,992.06,19.84,3.57,968.65,settled,False
1714,PAY0001714,2008.0,2025-09-16,2025-10-01,card,32640.00,652.80,117.50,31869.70,settled,False
1715,PAY0001715,2009.0,2025-09-19,2025-10-19,upi,55604.14,1112.08,200.17,54291.89,settled,False
1716,PAY0001716,2010.0,2025-09-17,2025-10-02,upi,12825.48,256.51,46.17,12522.80,settled,False
1717,PAY0001717,2011.0,2025-09-12,2025-09-27,upi,13195.35,263.91,47.50,12883.94,settled,False
1718,PAY0001718,2012.0,2025-09-15,2025-10-15,netbanking,12666.27,253.33,45.60,12367.34,settled,False
1719,PAY0001719,2013.0,2025-07-29,2025-07-31,card,7360.69,147.21,26.50,7186.98,settled,False
1720,PAY0001720,2014.0,2025-09-17,2025-09-26,card,19781.08,395.62,71.21,19314.25,settled,False
1721,PAY0001721,2015.0,2025-09-11,2025-10-11,netbanking,7420.88,148.42,26.72,7245.74,settled,False
1722,PAY0001722,2016.0,2025-09-13,2025-09-28,card,4476.90,89.54,16.12,4371.24,settled,False
1723,PAY0001723,2017.0,2025-09-14,2025-10-14,ota_collect,10840.14,216.80,39.02,10584.32,settled,False
1724,PAY0001724,2018.0,2025-09-22,2025-09-29,ota_collect,1484.07,29.68,5.34,1449.05,settled,False
1725,PAY0001725,2020.0,2025-09-10,2025-09-25,ota_collect,3650.51,73.01,13.14,3564.36,settled,False
1726,PAY0001726,2021.0,2025-08-13,2025-09-12,cash,7297.84,0.00,0.00,7297.84,settled,False
1727,PAY0001727,2022.0,2025-09-23,2025-09-23,upi,5382.39,107.65,19.38,5255.36,settled,False
1728,PAY0001728,2023.0,2025-08-16,2025-09-15,ota_collect,4998.36,99.97,17.99,4880.40,settled,False
1729,PAY0001729,2024.0,2025-08-01,2025-08-10,card,13325.94,266.52,47.97,13011.45,settled,False
1730,PAY0001730,2025.0,2025-09-07,2025-09-22,ota_collect,13225.07,264.50,47.61,12912.96,settled,False
1731,PAY0001731,2028.0,2025-09-02,2025-09-17,upi,3328.09,66.56,11.98,3249.55,settled,False
1732,PAY0001732,2029.0,2025-09-06,2025-09-21,upi,14996.58,299.93,53.99,14642.66,settled,False
1733,PAY0001733,2030.0,2025-09-21,2025-09-23,card,25565.37,511.31,92.04,24962.02,settled,False
1734,PAY0001734,2032.0,2025-09-21,2025-09-22,card,11633.82,232.68,41.88,11359.26,settled,False
1735,PAY0001735,2033.0,2025-09-19,2025-10-19,wallet,29256.01,585.12,105.32,28565.57,settled,False
1736,PAY0001736,2035.0,2025-09-13,2025-09-28,netbanking,4253.63,85.07,15.31,4153.25,settled,False
1737,PAY0001737,2036.0,2025-09-11,2025-09-20,wallet,12339.35,246.79,44.42,12048.14,settled,False
1738,PAY0001738,2038.0,2025-09-18,2025-09-20,ota_collect,13884.38,277.69,49.98,13556.71,settled,False
1739,PAY0001739,2039.0,2025-09-20,2025-10-05,upi,11066.28,221.33,39.84,10805.11,settled,False
1740,PAY0001740,2040.0,2025-09-24,2025-10-01,ota_collect,1911.63,38.23,6.88,1866.52,settled,False
1741,PAY0001741,2041.0,2025-09-24,2025-09-26,upi,8783.04,175.66,31.62,8575.76,settled,False
1742,PAY0001742,2043.0,2025-09-20,2025-10-20,ota_collect,27416.69,548.33,98.70,26769.66,settled,False
1743,PAY0001743,2044.0,2025-09-18,2025-09-27,upi,21314.27,426.29,76.73,20811.25,settled,False
1744,PAY0001744,2045.0,2025-09-22,2025-09-23,upi,12689.82,253.80,45.68,12390.34,settled,False
1745,PAY0001745,2047.0,2025-09-20,2025-10-20,card,6740.58,134.81,24.27,6581.50,settled,False
1746,PAY0001746,2048.0,2025-09-23,2025-09-30,ota_collect,1509.63,30.19,5.43,1474.01,settled,False
1747,PAY0001747,2049.0,2025-09-24,2025-10-24,upi,13233.30,264.67,47.64,12920.99,settled,False
1748,PAY0001748,2050.0,2025-09-24,2025-10-24,upi,5159.39,103.19,18.57,5037.63,settled,False
1749,PAY0001749,2051.0,2025-09-08,2025-09-10,ota_collect,14665.52,293.31,52.80,14319.41,settled,False
1750,PAY0001750,2052.0,2025-09-27,2025-09-27,upi,3824.47,76.49,13.77,3734.21,settled,False
1751,PAY0001751,2053.0,2025-09-25,2025-10-04,upi,15430.50,308.61,55.55,15066.34,settled,False
1752,PAY0001752,2054.0,2025-09-10,2025-09-11,card,48261.52,965.23,173.74,47122.55,settled,False
1753,PAY0001753,2055.0,2025-09-20,2025-09-29,ota_collect,12977.79,259.56,46.72,12671.51,settled,False
1754,PAY0001754,2056.0,2025-09-01,2025-09-02,ota_collect,5307.30,106.15,19.11,5182.04,settled,False
